browser,user_id,t_timestamp,device,state,city,country,category,product_id,product_name,quantity,unit_price,line_revenue
Firefox,972a8469,2026-01-11T16:31:03.367169Z,tablet,TN,Calderonbury,PG,food,PROD_1138,Administration Food,1,81.99,81.99
Firefox,972a8469,2026-01-11T16:31:03.367169Z,tablet,TN,Calderonbury,PG,beauty,PROD_1185,Interesting Beauty,5,91.62,458.10
Edge,1825bc54,2026-01-11T16:31:03.549236Z,desktop,MP,Nicolefort,AZ,beauty,PROD_1028,Teach Beauty,2,268.52,537.04
Edge,1825bc54,2026-01-11T16:31:03.549236Z,desktop,MP,Nicolefort,AZ,electronics,PROD_1004,Time Electronics,4,356.51,1426.04
Edge,1825bc54,2026-01-11T16:31:03.549236Z,desktop,MP,Nicolefort,AZ,clothing,PROD_1159,Peace Clothing,5,294.08,1470.40
Chrome,a8e56e0c,2026-01-11T16:31:03.748489Z,tablet,MD,East Oscar,SR,clothing,PROD_1101,Rate Clothing,2,43.12,86.24
Chrome,a8e56e0c,2026-01-11T16:31:03.748489Z,tablet,MD,East Oscar,SR,toys,PROD_1161,Seem Toys,5,164.26,821.30
Chrome,a8e56e0c,2026-01-11T16:31:03.748489Z,tablet,MD,East Oscar,SR,books,PROD_1102,Agency Books,1,438.57,438.57
Chrome,a8e56e0c,2026-01-11T16:31:03.748489Z,tablet,MD,East Oscar,SR,home,PROD_1158,But Home,5,283.34,1416.70
Chrome,a8e56e0c,2026-01-11T16:31:03.748489Z,tablet,MD,East Oscar,SR,clothing,PROD_1102,Together Clothing,1,317.81,317.81
Safari,66245bfa,2026-01-11T16:31:03.849713Z,mobile,MS,North Kevin,LA,toys,PROD_1160,List Toys,2,498.49,996.98
Safari,66245bfa,2026-01-11T16:31:03.849713Z,mobile,MS,North Kevin,LA,home,PROD_1096,By Home,3,66.93,200.79
Safari,66245bfa,2026-01-11T16:31:03.849713Z,mobile,MS,North Kevin,LA,sports,PROD_1110,Partner Sports,3,114.36,343.08
Safari,66245bfa,2026-01-11T16:31:03.849713Z,mobile,MS,North Kevin,LA,electronics,PROD_1125,Card Electronics,4,226.08,904.32
Chrome,66245bfa,2026-01-11T16:31:03.849713Z,desktop,MS,North Kevin,LA,toys,PROD_1160,List Toys,2,498.49,996.98
Chrome,66245bfa,2026-01-11T16:31:03.849713Z,desktop,MS,North Kevin,LA,home,PROD_1096,By Home,3,66.93,200.79
Chrome,66245bfa,2026-01-11T16:31:03.849713Z,desktop,MS,North Kevin,LA,sports,PROD_1110,Partner Sports,3,114.36,343.08
Chrome,66245bfa,2026-01-11T16:31:03.849713Z,desktop,MS,North Kevin,LA,electronics,PROD_1125,Card Electronics,4,226.08,904.32
Firefox,dc713d96,2026-01-11T16:31:04.521826Z,mobile,FM,South Eric,KR,home,PROD_1033,Management Home,3,195.34,586.02
Firefox,dc713d96,2026-01-11T16:31:04.521826Z,mobile,FM,South Eric,KR,beauty,PROD_1158,Scientist Beauty,5,241.32,1206.60
Safari,3139d32c,2026-01-11T16:31:04.865833Z,desktop,NY,Port Cassandra,SV,books,PROD_1050,Half Books,2,242.89,485.78
Safari,3139d32c,2026-01-11T16:31:04.865833Z,desktop,NY,Port Cassandra,SV,electronics,PROD_1048,Affect Electronics,1,164.5,164.50
Safari,3139d32c,2026-01-11T16:31:04.865833Z,desktop,NY,Port Cassandra,SV,beauty,PROD_1197,Bar Beauty,4,78.02,312.08
Chrome,dd2467ac,2026-01-11T16:31:05.234490Z,mobile,VA,Hallborough,MU,books,PROD_1016,People Books,2,497.0,994.00
Chrome,dd2467ac,2026-01-11T16:31:05.234490Z,mobile,VA,Hallborough,MU,home,PROD_1018,Let Home,2,399.36,798.72
Chrome,dd2467ac,2026-01-11T16:31:05.234490Z,mobile,VA,Hallborough,MU,electronics,PROD_1178,Across Electronics,1,93.53,93.53
Chrome,dd2467ac,2026-01-11T16:31:05.234490Z,mobile,VA,Hallborough,MU,toys,PROD_1089,Huge Toys,3,249.7,749.10
Chrome,dd2467ac,2026-01-11T16:31:05.234490Z,mobile,VA,Hallborough,MU,home,PROD_1147,Remember Home,5,324.87,1624.35
Chrome,766ecb15,2026-01-11T16:31:05.338470Z,tablet,PR,Lake Nicholas,SN,beauty,PROD_1000,Ability Beauty,2,57.25,114.50
Chrome,766ecb15,2026-01-11T16:31:05.338470Z,tablet,PR,Lake Nicholas,SN,home,PROD_1016,Eat Home,2,34.58,69.16
Chrome,766ecb15,2026-01-11T16:31:05.338470Z,tablet,PR,Lake Nicholas,SN,home,PROD_1158,Leader Home,3,295.08,885.24
Chrome,766ecb15,2026-01-11T16:31:05.338470Z,tablet,PR,Lake Nicholas,SN,books,PROD_1141,Cost Books,2,404.44,808.88
Safari,766ecb15,2026-01-11T16:31:05.338470Z,mobile,PR,Lake Nicholas,SN,beauty,PROD_1000,Ability Beauty,2,57.25,114.50
Safari,766ecb15,2026-01-11T16:31:05.338470Z,mobile,PR,Lake Nicholas,SN,home,PROD_1016,Eat Home,2,34.58,69.16
Safari,766ecb15,2026-01-11T16:31:05.338470Z,mobile,PR,Lake Nicholas,SN,home,PROD_1158,Leader Home,3,295.08,885.24
Safari,766ecb15,2026-01-11T16:31:05.338470Z,mobile,PR,Lake Nicholas,SN,books,PROD_1141,Cost Books,2,404.44,808.88
Safari,c0398710,2026-01-11T16:31:06.004428Z,tablet,VA,Adrianborough,PS,home,PROD_1042,Shake Home,3,108.43,325.29
Safari,c0398710,2026-01-11T16:31:06.004428Z,tablet,VA,Adrianborough,PS,books,PROD_1177,Major Books,5,308.25,1541.25
Safari,c0398710,2026-01-11T16:31:06.004428Z,tablet,VA,Adrianborough,PS,toys,PROD_1104,Argue Toys,3,415.16,1245.48
Safari,c0398710,2026-01-11T16:31:06.004428Z,tablet,VA,Adrianborough,PS,food,PROD_1090,Stage Food,3,420.74,1262.22
Safari,c0398710,2026-01-11T16:31:06.004428Z,tablet,VA,Adrianborough,PS,books,PROD_1171,Support Books,3,311.82,935.46
Chrome,28f49481,2026-01-11T16:31:06.067333Z,mobile,HI,Port Brandyville,CY,beauty,PROD_1098,Price Beauty,1,223.42,223.42
Chrome,28f49481,2026-01-11T16:31:06.067333Z,mobile,HI,Port Brandyville,CY,home,PROD_1170,Language Home,4,362.11,1448.44
Chrome,28f49481,2026-01-11T16:31:06.067333Z,mobile,HI,Port Brandyville,CY,food,PROD_1013,Check Food,5,158.71,793.55
Chrome,28f49481,2026-01-11T16:31:06.067333Z,mobile,HI,Port Brandyville,CY,beauty,PROD_1014,Who Beauty,2,147.67,295.34
Firefox,17fc695a,2026-01-11T16:31:06.227912Z,tablet,NH,Mccallbury,CL,electronics,PROD_1102,Travel Electronics,5,244.15,1220.75
Firefox,17fc695a,2026-01-11T16:31:06.227912Z,tablet,NH,Mccallbury,CL,clothing,PROD_1088,Better Clothing,1,240.04,240.04
Firefox,17fc695a,2026-01-11T16:31:06.227912Z,tablet,NH,Mccallbury,CL,books,PROD_1097,Above Books,5,433.22,2166.10
Edge,c241330b,2026-01-11T16:31:06.252965Z,tablet,CA,East Dianatown,DE,beauty,PROD_1069,Politics Beauty,3,326.83,980.49
Edge,c241330b,2026-01-11T16:31:06.252965Z,tablet,CA,East Dianatown,DE,books,PROD_1172,Full Books,5,448.75,2243.75
Edge,c241330b,2026-01-11T16:31:06.252965Z,tablet,CA,East Dianatown,DE,sports,PROD_1147,Task Sports,4,490.52,1962.08
Safari,ec1b8ca1,2026-01-11T16:31:06.276443Z,mobile,UT,Lauriemouth,RW,home,PROD_1051,Animal Home,3,100.44,301.32
Safari,ec1b8ca1,2026-01-11T16:31:06.276443Z,mobile,UT,Lauriemouth,RW,home,PROD_1088,Score Home,3,239.33,717.99
Safari,ec1b8ca1,2026-01-11T16:31:06.276443Z,mobile,UT,Lauriemouth,RW,sports,PROD_1079,Real Sports,5,320.55,1602.75
Safari,ec1b8ca1,2026-01-11T16:31:06.276443Z,mobile,UT,Lauriemouth,RW,beauty,PROD_1089,Decade Beauty,5,421.16,2105.80
Chrome,ec1b8ca1,2026-01-11T16:31:06.276443Z,desktop,UT,Lauriemouth,RW,home,PROD_1051,Animal Home,3,100.44,301.32
Chrome,ec1b8ca1,2026-01-11T16:31:06.276443Z,desktop,UT,Lauriemouth,RW,home,PROD_1088,Score Home,3,239.33,717.99
Chrome,ec1b8ca1,2026-01-11T16:31:06.276443Z,desktop,UT,Lauriemouth,RW,sports,PROD_1079,Real Sports,5,320.55,1602.75
Chrome,ec1b8ca1,2026-01-11T16:31:06.276443Z,desktop,UT,Lauriemouth,RW,beauty,PROD_1089,Decade Beauty,5,421.16,2105.80
Edge,dd2467ac,2026-01-11T16:31:06.497768Z,tablet,OR,Danielmouth,SM,clothing,PROD_1171,Range Clothing,4,148.89,595.56
Edge,dd2467ac,2026-01-11T16:31:06.497768Z,tablet,OR,Danielmouth,SM,electronics,PROD_1146,Himself Electronics,5,197.12,985.60
Edge,dd2467ac,2026-01-11T16:31:06.497768Z,tablet,OR,Danielmouth,SM,sports,PROD_1091,Father Sports,1,262.28,262.28
Edge,dd2467ac,2026-01-11T16:31:06.497768Z,tablet,OR,Danielmouth,SM,beauty,PROD_1035,Specific Beauty,2,78.7,157.40
Chrome,766ecb15,2026-01-11T16:31:06.526795Z,tablet,NJ,South Brandonborough,TT,electronics,PROD_1070,Service Electronics,2,180.46,360.92
Chrome,766ecb15,2026-01-11T16:31:06.526795Z,tablet,NJ,South Brandonborough,TT,electronics,PROD_1112,Public Electronics,4,121.61,486.44
Chrome,766ecb15,2026-01-11T16:31:06.526795Z,tablet,NJ,South Brandonborough,TT,food,PROD_1093,Owner Food,3,143.99,431.97
Chrome,766ecb15,2026-01-11T16:31:06.526795Z,tablet,NJ,South Brandonborough,TT,home,PROD_1179,At Home,3,403.56,1210.68
Chrome,766ecb15,2026-01-11T16:31:06.526795Z,desktop,NJ,South Brandonborough,TT,electronics,PROD_1070,Service Electronics,2,180.46,360.92
Chrome,766ecb15,2026-01-11T16:31:06.526795Z,desktop,NJ,South Brandonborough,TT,electronics,PROD_1112,Public Electronics,4,121.61,486.44
Chrome,766ecb15,2026-01-11T16:31:06.526795Z,desktop,NJ,South Brandonborough,TT,food,PROD_1093,Owner Food,3,143.99,431.97
Chrome,766ecb15,2026-01-11T16:31:06.526795Z,desktop,NJ,South Brandonborough,TT,home,PROD_1179,At Home,3,403.56,1210.68
Firefox,7412b293,2026-01-11T16:31:06.810636Z,mobile,HI,Gonzalesburgh,SC,sports,PROD_1129,Truth Sports,5,465.72,2328.60
Firefox,7412b293,2026-01-11T16:31:06.810636Z,mobile,HI,Gonzalesburgh,SC,toys,PROD_1130,Son Toys,1,115.0,115.00
Firefox,23b8c1e9,2026-01-11T16:31:07.013377Z,mobile,NH,Lake Sarah,SG,sports,PROD_1156,More Sports,5,343.5,1717.50
Firefox,23b8c1e9,2026-01-11T16:31:07.013377Z,mobile,NH,Lake Sarah,SG,books,PROD_1196,Because Books,5,445.83,2229.15
Firefox,23b8c1e9,2026-01-11T16:31:07.013377Z,mobile,NH,Lake Sarah,SG,food,PROD_1044,Protect Food,2,102.44,204.88
Firefox,23b8c1e9,2026-01-11T16:31:07.013377Z,mobile,NH,Lake Sarah,SG,food,PROD_1131,Summer Food,2,363.14,726.28
Chrome,23b8c1e9,2026-01-11T16:31:07.013377Z,tablet,NH,Lake Sarah,SG,sports,PROD_1156,More Sports,5,343.5,1717.50
Chrome,23b8c1e9,2026-01-11T16:31:07.013377Z,tablet,NH,Lake Sarah,SG,books,PROD_1196,Because Books,5,445.83,2229.15
Chrome,23b8c1e9,2026-01-11T16:31:07.013377Z,tablet,NH,Lake Sarah,SG,food,PROD_1044,Protect Food,2,102.44,204.88
Chrome,23b8c1e9,2026-01-11T16:31:07.013377Z,tablet,NH,Lake Sarah,SG,food,PROD_1131,Summer Food,2,363.14,726.28
Chrome,0e51f30d,2026-01-11T16:31:07.073386Z,desktop,MO,Port Janettown,GN,home,PROD_1057,Next Home,4,170.54,682.16
Chrome,0e51f30d,2026-01-11T16:31:07.073386Z,desktop,MO,Port Janettown,GN,sports,PROD_1124,Smile Sports,5,374.55,1872.75
Chrome,0e51f30d,2026-01-11T16:31:07.073386Z,desktop,MO,Port Janettown,GN,food,PROD_1106,And Food,2,14.39,28.78
Chrome,0e51f30d,2026-01-11T16:31:07.073386Z,desktop,MO,Port Janettown,GN,clothing,PROD_1141,Popular Clothing,4,254.3,1017.20
Firefox,dd2467ac,2026-01-11T16:31:07.100660Z,desktop,AL,Port Branditon,BS,clothing,PROD_1053,Guess Clothing,3,207.41,622.23
Firefox,dd2467ac,2026-01-11T16:31:07.100660Z,desktop,AL,Port Branditon,BS,sports,PROD_1051,Large Sports,5,287.66,1438.30
Firefox,dd2467ac,2026-01-11T16:31:07.100660Z,desktop,AL,Port Branditon,BS,home,PROD_1008,Else Home,1,163.27,163.27
Firefox,dd2467ac,2026-01-11T16:31:07.100660Z,desktop,AL,Port Branditon,BS,electronics,PROD_1099,More Electronics,1,108.96,108.96
Firefox,dd2467ac,2026-01-11T16:31:07.100660Z,desktop,AL,Port Branditon,BS,books,PROD_1075,Show Books,3,268.86,806.58
Chrome,dd2467ac,2026-01-11T16:31:07.100660Z,mobile,AL,Port Branditon,BS,clothing,PROD_1053,Guess Clothing,3,207.41,622.23
Chrome,dd2467ac,2026-01-11T16:31:07.100660Z,mobile,AL,Port Branditon,BS,sports,PROD_1051,Large Sports,5,287.66,1438.30
Chrome,dd2467ac,2026-01-11T16:31:07.100660Z,mobile,AL,Port Branditon,BS,home,PROD_1008,Else Home,1,163.27,163.27
Chrome,dd2467ac,2026-01-11T16:31:07.100660Z,mobile,AL,Port Branditon,BS,electronics,PROD_1099,More Electronics,1,108.96,108.96
Chrome,dd2467ac,2026-01-11T16:31:07.100660Z,mobile,AL,Port Branditon,BS,books,PROD_1075,Show Books,3,268.86,806.58
Safari,dd2467ac,2026-01-11T16:31:07.100660Z,mobile,AL,Port Branditon,BS,clothing,PROD_1053,Guess Clothing,3,207.41,622.23
Safari,dd2467ac,2026-01-11T16:31:07.100660Z,mobile,AL,Port Branditon,BS,sports,PROD_1051,Large Sports,5,287.66,1438.30
Safari,dd2467ac,2026-01-11T16:31:07.100660Z,mobile,AL,Port Branditon,BS,home,PROD_1008,Else Home,1,163.27,163.27
Safari,dd2467ac,2026-01-11T16:31:07.100660Z,mobile,AL,Port Branditon,BS,electronics,PROD_1099,More Electronics,1,108.96,108.96
Safari,dd2467ac,2026-01-11T16:31:07.100660Z,mobile,AL,Port Branditon,BS,books,PROD_1075,Show Books,3,268.86,806.58
Safari,23b8c1e9,2026-01-11T16:31:07.447995Z,tablet,MT,Lake James,HU,toys,PROD_1064,Board Toys,2,120.73,241.46
Safari,23b8c1e9,2026-01-11T16:31:07.447995Z,tablet,MT,Lake James,HU,books,PROD_1110,Must Books,1,197.84,197.84
Safari,23b8c1e9,2026-01-11T16:31:07.447995Z,tablet,MT,Lake James,HU,books,PROD_1010,Education Books,1,292.21,292.21
Safari,23b8c1e9,2026-01-11T16:31:07.447995Z,tablet,MT,Lake James,HU,books,PROD_1024,Hear Books,3,248.44,745.32
Chrome,98ae4334,2026-01-11T16:31:07.513625Z,tablet,MT,Scottville,AD,beauty,PROD_1128,Energy Beauty,4,230.57,922.28
Chrome,98ae4334,2026-01-11T16:31:07.513625Z,tablet,MT,Scottville,AD,food,PROD_1182,These Food,2,125.53,251.06
Edge,c241330b,2026-01-11T16:31:07.549613Z,tablet,CT,Forbesview,AG,home,PROD_1171,Source Home,3,332.04,996.12
Edge,c241330b,2026-01-11T16:31:07.549613Z,tablet,CT,Forbesview,AG,home,PROD_1153,Off Home,1,15.42,15.42
Edge,c241330b,2026-01-11T16:31:07.549613Z,tablet,CT,Forbesview,AG,toys,PROD_1017,Arrive Toys,4,174.82,699.28
Edge,c241330b,2026-01-11T16:31:07.549613Z,tablet,CT,Forbesview,AG,beauty,PROD_1018,Kitchen Beauty,3,178.2,534.60
Edge,c241330b,2026-01-11T16:31:07.549613Z,tablet,CT,Forbesview,AG,home,PROD_1000,Billion Home,5,32.13,160.65
Chrome,134c6c92,2026-01-11T16:31:07.586242Z,desktop,MS,North John,KE,clothing,PROD_1011,Weight Clothing,1,443.98,443.98
Chrome,134c6c92,2026-01-11T16:31:07.586242Z,desktop,MS,North John,KE,clothing,PROD_1052,Community Clothing,4,333.76,1335.04
Chrome,134c6c92,2026-01-11T16:31:07.586242Z,desktop,MS,North John,KE,toys,PROD_1029,Room Toys,2,65.59,131.18
Chrome,134c6c92,2026-01-11T16:31:07.586242Z,desktop,MS,North John,KE,home,PROD_1149,Everyone Home,5,443.88,2219.40
Chrome,134c6c92,2026-01-11T16:31:07.586242Z,desktop,MS,North John,KE,food,PROD_1167,Agency Food,4,360.01,1440.04
Chrome,134c6c92,2026-01-11T16:31:07.586242Z,mobile,MS,North John,KE,clothing,PROD_1011,Weight Clothing,1,443.98,443.98
Chrome,134c6c92,2026-01-11T16:31:07.586242Z,mobile,MS,North John,KE,clothing,PROD_1052,Community Clothing,4,333.76,1335.04
Chrome,134c6c92,2026-01-11T16:31:07.586242Z,mobile,MS,North John,KE,toys,PROD_1029,Room Toys,2,65.59,131.18
Chrome,134c6c92,2026-01-11T16:31:07.586242Z,mobile,MS,North John,KE,home,PROD_1149,Everyone Home,5,443.88,2219.40
Chrome,134c6c92,2026-01-11T16:31:07.586242Z,mobile,MS,North John,KE,food,PROD_1167,Agency Food,4,360.01,1440.04
Firefox,134c6c92,2026-01-11T16:31:07.586242Z,tablet,MS,North John,KE,clothing,PROD_1011,Weight Clothing,1,443.98,443.98
Firefox,134c6c92,2026-01-11T16:31:07.586242Z,tablet,MS,North John,KE,clothing,PROD_1052,Community Clothing,4,333.76,1335.04
Firefox,134c6c92,2026-01-11T16:31:07.586242Z,tablet,MS,North John,KE,toys,PROD_1029,Room Toys,2,65.59,131.18
Firefox,134c6c92,2026-01-11T16:31:07.586242Z,tablet,MS,North John,KE,home,PROD_1149,Everyone Home,5,443.88,2219.40
Firefox,134c6c92,2026-01-11T16:31:07.586242Z,tablet,MS,North John,KE,food,PROD_1167,Agency Food,4,360.01,1440.04
Chrome,134c6c92,2026-01-11T16:31:07.789352Z,mobile,AZ,East Johnny,MY,books,PROD_1072,Open Books,3,388.0,1164.00
Chrome,134c6c92,2026-01-11T16:31:07.789352Z,mobile,AZ,East Johnny,MY,electronics,PROD_1185,Receive Electronics,2,218.35,436.70
Chrome,134c6c92,2026-01-11T16:31:07.789352Z,mobile,AZ,East Johnny,MY,clothing,PROD_1029,Lawyer Clothing,3,218.24,654.72
Firefox,0e51f30d,2026-01-11T16:31:07.852490Z,desktop,OH,Jimmybury,KM,electronics,PROD_1093,Half Electronics,1,428.56,428.56
Firefox,0e51f30d,2026-01-11T16:31:07.852490Z,desktop,OH,Jimmybury,KM,home,PROD_1111,Whom Home,4,428.42,1713.68
Firefox,0e51f30d,2026-01-11T16:31:07.852490Z,desktop,OH,Jimmybury,KM,food,PROD_1090,Whatever Food,3,437.05,1311.15
Firefox,0e51f30d,2026-01-11T16:31:07.852490Z,desktop,OH,Jimmybury,KM,food,PROD_1155,Compare Food,3,29.15,87.45
Edge,23e2fcb4,2026-01-11T16:31:07.935261Z,mobile,FM,Port Stephen,TT,toys,PROD_1003,Policy Toys,4,15.41,61.64
Edge,23e2fcb4,2026-01-11T16:31:07.935261Z,mobile,FM,Port Stephen,TT,beauty,PROD_1199,Tree Beauty,2,390.78,781.56
Chrome,03c72ba8,2026-01-11T16:31:08.044368Z,tablet,MP,Port Jamiehaven,NI,beauty,PROD_1032,Side Beauty,2,226.22,452.44
Chrome,03c72ba8,2026-01-11T16:31:08.044368Z,tablet,MP,Port Jamiehaven,NI,clothing,PROD_1156,Nothing Clothing,1,148.73,148.73
Chrome,03c72ba8,2026-01-11T16:31:08.044368Z,tablet,MP,Port Jamiehaven,NI,clothing,PROD_1116,Anyone Clothing,2,303.31,606.62
Chrome,03c72ba8,2026-01-11T16:31:08.044368Z,tablet,MP,Port Jamiehaven,NI,clothing,PROD_1177,Since Clothing,1,67.05,67.05
Chrome,03c72ba8,2026-01-11T16:31:08.044368Z,tablet,MP,Port Jamiehaven,NI,toys,PROD_1140,Indicate Toys,4,174.93,699.72
Safari,3da9c2a9,2026-01-11T16:31:08.114079Z,desktop,WA,Teresaburgh,TL,toys,PROD_1001,Long Toys,5,475.2,2376.00
Safari,3da9c2a9,2026-01-11T16:31:08.114079Z,desktop,WA,Teresaburgh,TL,home,PROD_1122,Conference Home,3,131.67,395.01
Safari,f8cda88b,2026-01-11T16:31:08.253889Z,tablet,NE,East Rachel,AF,books,PROD_1099,Walk Books,1,42.19,42.19
Safari,f8cda88b,2026-01-11T16:31:08.253889Z,tablet,NE,East Rachel,AF,sports,PROD_1074,Entire Sports,2,198.45,396.90
Safari,f8cda88b,2026-01-11T16:31:08.253889Z,tablet,NE,East Rachel,AF,home,PROD_1134,Model Home,1,321.87,321.87
Safari,f8cda88b,2026-01-11T16:31:08.253889Z,tablet,NE,East Rachel,AF,clothing,PROD_1043,Green Clothing,2,298.4,596.80
Safari,972a8469,2026-01-11T16:31:08.385134Z,desktop,KS,East Becky,VU,toys,PROD_1199,Discussion Toys,3,436.65,1309.95
Safari,972a8469,2026-01-11T16:31:08.385134Z,desktop,KS,East Becky,VU,home,PROD_1026,Them Home,5,299.64,1498.20
Safari,972a8469,2026-01-11T16:31:08.385134Z,desktop,KS,East Becky,VU,clothing,PROD_1108,Traditional Clothing,4,101.83,407.32
Safari,972a8469,2026-01-11T16:31:08.385134Z,desktop,KS,East Becky,VU,sports,PROD_1004,Politics Sports,1,47.43,47.43
Chrome,972a8469,2026-01-11T16:31:08.385134Z,tablet,KS,East Becky,VU,toys,PROD_1199,Discussion Toys,3,436.65,1309.95
Chrome,972a8469,2026-01-11T16:31:08.385134Z,tablet,KS,East Becky,VU,home,PROD_1026,Them Home,5,299.64,1498.20
Chrome,972a8469,2026-01-11T16:31:08.385134Z,tablet,KS,East Becky,VU,clothing,PROD_1108,Traditional Clothing,4,101.83,407.32
Chrome,972a8469,2026-01-11T16:31:08.385134Z,tablet,KS,East Becky,VU,sports,PROD_1004,Politics Sports,1,47.43,47.43
Firefox,ec1b8ca1,2026-01-11T16:31:08.556427Z,desktop,MA,New Joanna,RS,beauty,PROD_1183,Stage Beauty,2,429.34,858.68
Firefox,ec1b8ca1,2026-01-11T16:31:08.556427Z,desktop,MA,New Joanna,RS,clothing,PROD_1043,Field Clothing,5,297.75,1488.75
Firefox,ec1b8ca1,2026-01-11T16:31:08.556427Z,desktop,MA,New Joanna,RS,sports,PROD_1042,Money Sports,2,225.1,450.20
Edge,3da9c2a9,2026-01-11T16:31:08.779611Z,tablet,MD,Larsenchester,HU,toys,PROD_1181,Democratic Toys,5,464.56,2322.80
Edge,3da9c2a9,2026-01-11T16:31:08.779611Z,tablet,MD,Larsenchester,HU,home,PROD_1087,Him Home,4,88.73,354.92
Chrome,766ecb15,2026-01-11T16:31:08.807703Z,tablet,PR,Susanport,GN,sports,PROD_1094,Half Sports,2,98.05,196.10
Chrome,766ecb15,2026-01-11T16:31:08.807703Z,tablet,PR,Susanport,GN,home,PROD_1141,Meet Home,1,425.71,425.71
Chrome,766ecb15,2026-01-11T16:31:08.807703Z,tablet,PR,Susanport,GN,sports,PROD_1151,Work Sports,2,94.72,189.44
Chrome,766ecb15,2026-01-11T16:31:08.807703Z,tablet,PR,Susanport,GN,sports,PROD_1062,I Sports,1,255.69,255.69
Safari,766ecb15,2026-01-11T16:31:08.807703Z,mobile,PR,Susanport,GN,sports,PROD_1094,Half Sports,2,98.05,196.10
Safari,766ecb15,2026-01-11T16:31:08.807703Z,mobile,PR,Susanport,GN,home,PROD_1141,Meet Home,1,425.71,425.71
Safari,766ecb15,2026-01-11T16:31:08.807703Z,mobile,PR,Susanport,GN,sports,PROD_1151,Work Sports,2,94.72,189.44
Safari,766ecb15,2026-01-11T16:31:08.807703Z,mobile,PR,Susanport,GN,sports,PROD_1062,I Sports,1,255.69,255.69
Chrome,ec1b8ca1,2026-01-11T16:31:08.820829Z,tablet,AS,North Amber,PG,books,PROD_1106,Society Books,4,491.44,1965.76
Chrome,ec1b8ca1,2026-01-11T16:31:08.820829Z,tablet,AS,North Amber,PG,books,PROD_1188,Take Books,4,88.19,352.76
Chrome,ec1b8ca1,2026-01-11T16:31:08.820829Z,tablet,AS,North Amber,PG,clothing,PROD_1172,Call Clothing,2,465.95,931.90
Firefox,c0398710,2026-01-11T16:31:09.197220Z,mobile,IN,East Erinfurt,MN,home,PROD_1180,Also Home,4,328.56,1314.24
Firefox,c0398710,2026-01-11T16:31:09.197220Z,mobile,IN,East Erinfurt,MN,food,PROD_1030,Hold Food,2,402.62,805.24
Firefox,c0398710,2026-01-11T16:31:09.197220Z,mobile,IN,East Erinfurt,MN,clothing,PROD_1119,Material Clothing,2,323.38,646.76
Firefox,c0398710,2026-01-11T16:31:09.197220Z,mobile,IN,East Erinfurt,MN,toys,PROD_1075,Decade Toys,5,414.42,2072.10
Safari,972a8469,2026-01-11T16:31:09.293940Z,desktop,IN,Rhodeshaven,TO,sports,PROD_1055,Grow Sports,4,210.0,840.00
Safari,972a8469,2026-01-11T16:31:09.293940Z,desktop,IN,Rhodeshaven,TO,clothing,PROD_1133,Forward Clothing,3,476.97,1430.91
Safari,972a8469,2026-01-11T16:31:09.293940Z,desktop,IN,Rhodeshaven,TO,sports,PROD_1059,I Sports,1,310.15,310.15
