browser,user_id,t_timestamp,device,state,city,country,brand,category,product_id,product_name,quantity,unit_price,line_revenue
Firefox,03658260,2026-01-19T17:45:54.732659Z,tablet,VI,Johnburgh,US,SmartChoice,beauty,PROD_2811,Ultimate Beauty Version,2,375.98,751.96
Firefox,03658260,2026-01-19T17:45:54.732659Z,tablet,VI,Johnburgh,US,EliteChoice,books,PROD_2507,Premium Books Kit,3,325.35,976.05
Firefox,3b27588b,2026-01-19T17:45:55.059649Z,desktop,ND,Boydview,US,HomeMax,toys,PROD_2753,Modern Toys Line,1,437.78,437.78
Edge,617f2cba,2026-01-19T17:45:55.959659Z,tablet,PW,New Angela,US,EliteChoice,clothing,PROD_2807,Compact Clothing Version,1,162.35,162.35
Edge,617f2cba,2026-01-19T17:45:55.959659Z,tablet,PW,New Angela,US,TechPro,food,PROD_1946,Ultra Food Model,2,12.87,25.74
Edge,617f2cba,2026-01-19T17:45:55.959659Z,tablet,PW,New Angela,US,SmartChoice,electronics,PROD_2861,Professional Electronics Bundle,2,192.97,385.94
Edge,617f2cba,2026-01-19T17:45:55.959659Z,tablet,PW,New Angela,US,EliteChoice,clothing,PROD_2995,Mega Clothing Series,2,397.64,795.28
Firefox,6af36781,2026-01-19T17:45:57.721960Z,tablet,ME,Bentleyland,US,GreenLife,toys,PROD_1441,Elite Toys Set,3,358.59,1075.77
Firefox,6af36781,2026-01-19T17:45:57.721960Z,tablet,ME,Bentleyland,US,SportFlex,sports,PROD_1465,Modern Sports Bundle,5,44.09,220.45
Firefox,6af36781,2026-01-19T17:45:57.721960Z,tablet,ME,Bentleyland,US,TechPro,sports,PROD_2448,Premium Sports Line,4,369.24,1476.96
Firefox,6af36781,2026-01-19T17:45:57.721960Z,tablet,ME,Bentleyland,US,SmartChoice,sports,PROD_2947,Deluxe Sports Model,1,138.08,138.08
Firefox,6af36781,2026-01-19T17:45:57.721960Z,tablet,ME,Bentleyland,US,SmartChoice,home,PROD_2162,Pro Home Model,5,132.64,663.20
Firefox,7546b405,2026-01-19T17:45:58.132427Z,desktop,WI,Zacharyburgh,US,SmartChoice,beauty,PROD_1961,Ultra Beauty Bundle,4,356.61,1426.44
Firefox,7546b405,2026-01-19T17:45:58.132427Z,desktop,WI,Zacharyburgh,US,TechPro,books,PROD_2097,Professional Books Kit,5,447.04,2235.20
Edge,492d0ce1,2026-01-19T17:45:58.540873Z,mobile,DC,East Richard,US,EliteChoice,clothing,PROD_2852,Pro Clothing Line,3,32.04,96.12
Edge,492d0ce1,2026-01-19T17:45:58.540873Z,mobile,DC,East Richard,US,TechPro,clothing,PROD_1311,Modern Clothing Bundle,5,286.64,1433.20
Edge,492d0ce1,2026-01-19T17:45:58.540873Z,mobile,DC,East Richard,US,GreenLife,electronics,PROD_2932,Essential Electronics Set,3,384.84,1154.52
Edge,70deb236,2026-01-19T17:45:58.787539Z,mobile,AS,Port Loriberg,US,HomeMax,food,PROD_2172,Professional Food Set,4,35.29,141.16
Chrome,96753900,2026-01-19T17:45:59.544952Z,desktop,FL,Port Coreyborough,US,GreenLife,clothing,PROD_1911,Classic Clothing Pack,1,347.29,347.29
Chrome,96753900,2026-01-19T17:45:59.544952Z,desktop,FL,Port Coreyborough,US,EliteChoice,clothing,PROD_1399,Compact Clothing Collection,4,222.63,890.52
Chrome,96753900,2026-01-19T17:45:59.544952Z,desktop,FL,Port Coreyborough,US,PremiumPlus,beauty,PROD_2953,Ultra Beauty Edition,3,247.7,743.10
Chrome,96753900,2026-01-19T17:45:59.544952Z,desktop,FL,Port Coreyborough,US,StyleCo,toys,PROD_2954,Ultra Toys Version,5,123.83,619.15
Chrome,96753900,2026-01-19T17:45:59.544952Z,desktop,FL,Port Coreyborough,US,GreenLife,toys,PROD_2694,Pro Toys Version,2,458.01,916.02
Firefox,abbc95fe,2026-01-19T17:45:59.665694Z,mobile,MN,South Savannah,US,EliteChoice,beauty,PROD_1253,Essential Beauty Kit,2,314.35,628.70
Firefox,abbc95fe,2026-01-19T17:45:59.665694Z,mobile,MN,South Savannah,US,EliteChoice,toys,PROD_1960,Advanced Toys Collection,2,352.2,704.40
Firefox,abbc95fe,2026-01-19T17:45:59.665694Z,mobile,MN,South Savannah,US,PremiumPlus,books,PROD_1598,Classic Books Line,5,247.92,1239.60
Firefox,abbc95fe,2026-01-19T17:45:59.665694Z,mobile,MN,South Savannah,US,StyleCo,books,PROD_2539,Smart Books Pack,3,277.16,831.48
Safari,96753900,2026-01-19T17:46:00.284796Z,tablet,AL,Navarrofurt,US,HomeMax,sports,PROD_2862,Advanced Sports Pack,4,32.83,131.32
Safari,96753900,2026-01-19T17:46:00.284796Z,tablet,AL,Navarrofurt,US,ProGear,electronics,PROD_1689,Ultra Electronics Bundle,5,94.81,474.05
Safari,96753900,2026-01-19T17:46:00.284796Z,tablet,AL,Navarrofurt,US,HomeMax,beauty,PROD_1959,Basic Beauty Kit,5,122.21,611.05
Firefox,a0ff5068,2026-01-19T17:46:01.014899Z,tablet,WI,East Donald,US,TechPro,beauty,PROD_1618,Mega Beauty Line,1,51.22,51.22
Firefox,a0ff5068,2026-01-19T17:46:01.014899Z,tablet,WI,East Donald,US,ProGear,food,PROD_2169,Deluxe Food Version,1,273.88,273.88
Firefox,a0ff5068,2026-01-19T17:46:01.014899Z,tablet,WI,East Donald,US,SmartChoice,books,PROD_1255,Premium Books Bundle,2,88.99,177.98
Firefox,a0ff5068,2026-01-19T17:46:01.014899Z,tablet,WI,East Donald,US,EliteChoice,home,PROD_2102,Smart Home Kit,3,56.37,169.11
Firefox,a0ff5068,2026-01-19T17:46:01.014899Z,tablet,WI,East Donald,US,ValueBest,toys,PROD_1759,Ultra Toys Model,1,237.93,237.93
Chrome,6f5e2ad0,2026-01-19T17:46:01.043045Z,desktop,MH,Kingberg,US,TechPro,beauty,PROD_2606,Ultimate Beauty Series,3,380.79,1142.37
Chrome,6f5e2ad0,2026-01-19T17:46:01.043045Z,desktop,MH,Kingberg,US,HomeMax,clothing,PROD_2374,Pro Clothing Bundle,1,459.45,459.45
Chrome,6f5e2ad0,2026-01-19T17:46:01.043045Z,desktop,MH,Kingberg,US,TechPro,books,PROD_2031,Modern Books Series,1,188.08,188.08
Chrome,6f5e2ad0,2026-01-19T17:46:01.043045Z,desktop,MH,Kingberg,US,StyleCo,food,PROD_1565,Compact Food Line,4,51.39,205.56
Chrome,6f5e2ad0,2026-01-19T17:46:01.043045Z,desktop,MH,Kingberg,US,SportFlex,beauty,PROD_2240,Advanced Beauty Edition,5,319.42,1597.10
Safari,0f9d73b2,2026-01-19T17:46:01.476734Z,mobile,WV,Garcialand,US,SportFlex,clothing,PROD_2712,Classic Clothing Pack,3,19.96,59.88
Safari,0f9d73b2,2026-01-19T17:46:01.476734Z,mobile,WV,Garcialand,US,StyleCo,clothing,PROD_1684,Ultra Clothing Bundle,1,327.66,327.66
Safari,0f9d73b2,2026-01-19T17:46:01.476734Z,mobile,WV,Garcialand,US,SmartChoice,electronics,PROD_2057,Mega Electronics Set,3,60.28,180.84
Chrome,3a0a05f1,2026-01-19T17:46:01.572816Z,tablet,FM,North Andrew,US,StyleCo,home,PROD_2819,Ultimate Home Kit,1,263.12,263.12
Chrome,3a0a05f1,2026-01-19T17:46:01.572816Z,tablet,FM,North Andrew,US,GreenLife,home,PROD_1047,Pro Home Kit,4,239.95,959.80
Chrome,3a0a05f1,2026-01-19T17:46:01.572816Z,tablet,FM,North Andrew,US,PremiumPlus,books,PROD_1130,Basic Books Collection,5,84.67,423.35
Chrome,3a0a05f1,2026-01-19T17:46:01.572816Z,tablet,FM,North Andrew,US,ProGear,clothing,PROD_2921,Mega Clothing Kit,1,359.34,359.34
Edge,bf407fe5,2026-01-19T17:46:01.696782Z,mobile,AK,Melvintown,US,HomeMax,beauty,PROD_2171,Basic Beauty Bundle,4,165.45,661.80
Edge,bf407fe5,2026-01-19T17:46:01.696782Z,mobile,AK,Melvintown,US,EliteChoice,books,PROD_1241,Advanced Books Kit,1,98.4,98.40
Edge,bf407fe5,2026-01-19T17:46:01.696782Z,mobile,AK,Melvintown,US,TechPro,electronics,PROD_1998,Mega Electronics Model,5,318.2,1591.00
Edge,bf407fe5,2026-01-19T17:46:01.696782Z,mobile,AK,Melvintown,US,PremiumPlus,electronics,PROD_2042,Smart Electronics Pack,2,21.08,42.16
Chrome,fba5bf32,2026-01-19T17:45:29.022645Z,tablet,PW,Jimenezville,US,StyleCo,electronics,PROD_1375,Ultra Electronics Set,3,103.35,310.05
Chrome,fba5bf32,2026-01-19T17:45:29.022645Z,tablet,PW,Jimenezville,US,SmartChoice,food,PROD_1935,Smart Food Version,1,85.67,85.67
Chrome,fba5bf32,2026-01-19T17:45:29.022645Z,tablet,PW,Jimenezville,US,TechPro,beauty,PROD_1618,Mega Beauty Line,3,53.17,159.51
Chrome,fba5bf32,2026-01-19T17:45:29.022645Z,tablet,PW,Jimenezville,US,TechPro,clothing,PROD_1239,Compact Clothing Bundle,3,406.17,1218.51
Chrome,fba5bf32,2026-01-19T17:45:29.022645Z,tablet,PW,Jimenezville,US,ValueBest,clothing,PROD_1171,Advanced Clothing Model,5,216.8,1084.00
Safari,f5f8eced,2026-01-19T17:45:30.768587Z,tablet,UT,Mcdonaldstad,US,TechPro,sports,PROD_1641,Premium Sports Kit,3,275.97,827.91
Safari,f5f8eced,2026-01-19T17:45:30.768587Z,tablet,UT,Mcdonaldstad,US,ValueBest,electronics,PROD_1491,Modern Electronics Kit,2,411.82,823.64
Safari,f5f8eced,2026-01-19T17:45:30.768587Z,tablet,UT,Mcdonaldstad,US,EliteChoice,toys,PROD_2518,Ultimate Toys Line,3,346.52,1039.56
Safari,f5f8eced,2026-01-19T17:45:30.768587Z,tablet,UT,Mcdonaldstad,US,EliteChoice,electronics,PROD_2609,Pro Electronics Kit,1,432.09,432.09
Safari,f5f8eced,2026-01-19T17:45:30.768587Z,tablet,UT,Mcdonaldstad,US,StyleCo,books,PROD_1237,Elite Books Bundle,2,97.2,194.40
Chrome,4fb2361a,2026-01-19T17:45:31.930596Z,desktop,RI,Steeletown,US,ProGear,home,PROD_2661,Elite Home Line,5,348.87,1744.35
Chrome,4fb2361a,2026-01-19T17:45:31.930596Z,desktop,RI,Steeletown,US,ProGear,food,PROD_1544,Deluxe Food Set,5,331.99,1659.95
Chrome,4fb2361a,2026-01-19T17:45:31.930596Z,desktop,RI,Steeletown,US,StyleCo,beauty,PROD_2885,Essential Beauty Kit,3,107.34,322.02
Chrome,4fb2361a,2026-01-19T17:45:31.930596Z,desktop,RI,Steeletown,US,SportFlex,clothing,PROD_2962,Essential Clothing Bundle,1,380.95,380.95
Chrome,19980d2a,2026-01-19T17:45:31.934076Z,tablet,VA,New Micheleshire,US,PremiumPlus,food,PROD_2496,Modern Food Edition,3,25.02,75.06
Chrome,19980d2a,2026-01-19T17:45:31.934076Z,tablet,VA,New Micheleshire,US,GreenLife,food,PROD_2462,Ultra Food Model,4,128.41,513.64
Chrome,19980d2a,2026-01-19T17:45:31.934076Z,tablet,VA,New Micheleshire,US,ProGear,books,PROD_1764,Essential Books Bundle,1,288.55,288.55
Chrome,19980d2a,2026-01-19T17:45:31.934076Z,tablet,VA,New Micheleshire,US,ValueBest,clothing,PROD_2538,Mega Clothing Pack,2,417.21,834.42
Chrome,19980d2a,2026-01-19T17:45:31.934076Z,tablet,VA,New Micheleshire,US,EliteChoice,beauty,PROD_2978,Professional Beauty Model,3,170.28,510.84
Chrome,8ea4c6a8,2026-01-19T17:45:32.680881Z,tablet,IN,Lake Matthew,US,ValueBest,food,PROD_1770,Advanced Food Bundle,3,285.64,856.92
Chrome,8ea4c6a8,2026-01-19T17:45:32.680881Z,tablet,IN,Lake Matthew,US,SmartChoice,books,PROD_1646,Mega Books Bundle,1,206.11,206.11
Chrome,8ea4c6a8,2026-01-19T17:45:32.680881Z,tablet,IN,Lake Matthew,US,PremiumPlus,home,PROD_2274,Classic Home Model,4,189.01,756.04
Chrome,8ea4c6a8,2026-01-19T17:45:32.680881Z,tablet,IN,Lake Matthew,US,ValueBest,books,PROD_1637,Classic Books Edition,4,334.56,1338.24
Chrome,95d8cb38,2026-01-19T17:45:32.767004Z,mobile,MN,Jamesville,US,EliteChoice,clothing,PROD_1399,Compact Clothing Collection,1,221.73,221.73
Chrome,95d8cb38,2026-01-19T17:45:32.767004Z,mobile,MN,Jamesville,US,ProGear,beauty,PROD_1929,Pro Beauty Set,5,67.63,338.15
Firefox,a5d6a7e9,2026-01-19T17:45:33.968738Z,mobile,NY,Kylemouth,US,GreenLife,food,PROD_1869,Compact Food Set,4,58.83,235.32
Firefox,a5d6a7e9,2026-01-19T17:45:33.968738Z,mobile,NY,Kylemouth,US,EliteChoice,toys,PROD_2327,Classic Toys Edition,5,238.13,1190.65
Firefox,a5d6a7e9,2026-01-19T17:45:33.968738Z,mobile,NY,Kylemouth,US,EliteChoice,electronics,PROD_2909,Classic Electronics Pack,3,393.0,1179.00
Firefox,a5d6a7e9,2026-01-19T17:45:33.968738Z,mobile,NY,Kylemouth,US,StyleCo,food,PROD_2708,Deluxe Food Model,3,426.71,1280.13
Firefox,a5d6a7e9,2026-01-19T17:45:33.968738Z,mobile,NY,Kylemouth,US,StyleCo,books,PROD_1857,Pro Books Collection,1,100.88,100.88
Chrome,9f69995d,2026-01-19T17:45:34.861943Z,tablet,CA,South Taraburgh,US,ValueBest,clothing,PROD_2216,Classic Clothing Model,5,294.42,1472.10
Chrome,9f69995d,2026-01-19T17:45:34.861943Z,tablet,CA,South Taraburgh,US,ProGear,food,PROD_2527,Elite Food Edition,3,190.02,570.06
Chrome,9f69995d,2026-01-19T17:45:34.861943Z,tablet,CA,South Taraburgh,US,GreenLife,clothing,PROD_1711,Ultimate Clothing Series,5,364.11,1820.55
Chrome,9f69995d,2026-01-19T17:45:34.861943Z,tablet,CA,South Taraburgh,US,PremiumPlus,food,PROD_1039,Classic Food Model,4,366.85,1467.40
Chrome,9f69995d,2026-01-19T17:45:34.861943Z,tablet,CA,South Taraburgh,US,StyleCo,food,PROD_2133,Classic Food Kit,4,339.04,1356.16
Firefox,957b808a,2026-01-19T17:45:35.012164Z,desktop,IA,East Evanberg,US,TechPro,books,PROD_2756,Professional Books Collection,2,156.75,313.50
Firefox,957b808a,2026-01-19T17:45:35.012164Z,desktop,IA,East Evanberg,US,SmartChoice,toys,PROD_1056,Compact Toys Version,1,344.73,344.73
Firefox,957b808a,2026-01-19T17:45:35.012164Z,desktop,IA,East Evanberg,US,PremiumPlus,home,PROD_2847,Advanced Home Edition,3,412.34,1237.02
Firefox,957b808a,2026-01-19T17:45:35.012164Z,desktop,IA,East Evanberg,US,StyleCo,electronics,PROD_1896,Ultra Electronics Edition,3,302.78,908.34
Firefox,957b808a,2026-01-19T17:45:35.012164Z,desktop,IA,East Evanberg,US,GreenLife,home,PROD_2549,Advanced Home Version,3,436.13,1308.39
Chrome,957b808a,2026-01-19T17:45:35.072989Z,desktop,CT,Evansfort,US,PremiumPlus,sports,PROD_1180,Ultra Sports Series,4,435.88,1743.52
Chrome,957b808a,2026-01-19T17:45:35.072989Z,desktop,CT,Evansfort,US,ValueBest,food,PROD_1527,Deluxe Food Kit,4,15.89,63.56
Chrome,957b808a,2026-01-19T17:45:35.072989Z,desktop,CT,Evansfort,US,PremiumPlus,food,PROD_2800,Ultra Food Set,2,363.69,727.38
Chrome,910cda79,2026-01-19T17:45:35.189034Z,mobile,ME,South David,US,HomeMax,sports,PROD_2278,Professional Sports Edition,4,371.94,1487.76
Chrome,910cda79,2026-01-19T17:45:35.189034Z,mobile,ME,South David,US,TechPro,clothing,PROD_1219,Ultimate Clothing Bundle,1,428.66,428.66
Chrome,910cda79,2026-01-19T17:45:35.189034Z,mobile,ME,South David,US,SportFlex,sports,PROD_2088,Compact Sports Line,2,207.14,414.28
Firefox,d95689d9,2026-01-19T17:45:36.125201Z,desktop,VT,Millerview,US,ValueBest,sports,PROD_2573,Classic Sports Set,1,99.11,99.11
Firefox,23e6cd13,2026-01-19T17:45:36.450769Z,desktop,SD,Port Anita,US,PremiumPlus,sports,PROD_2560,Elite Sports Kit,2,344.36,688.72
Firefox,23e6cd13,2026-01-19T17:45:36.450769Z,desktop,SD,Port Anita,US,TechPro,food,PROD_1114,Smart Food Collection,5,368.93,1844.65
Edge,a5ceef64,2026-01-19T17:45:37.835402Z,mobile,AS,New Kevin,US,ProGear,sports,PROD_1278,Essential Sports Series,2,256.75,513.50
Edge,a5ceef64,2026-01-19T17:45:37.835402Z,mobile,AS,New Kevin,US,SportFlex,food,PROD_1702,Deluxe Food Kit,1,68.57,68.57
Firefox,4eb577f4,2026-01-19T17:45:39.358630Z,mobile,UT,South Williamshire,US,ValueBest,sports,PROD_1471,Ultra Sports Version,1,17.77,17.77
Firefox,4eb577f4,2026-01-19T17:45:39.358630Z,mobile,UT,South Williamshire,US,TechPro,books,PROD_1903,Compact Books Pack,4,85.99,343.96
Firefox,4eb577f4,2026-01-19T17:45:39.358630Z,mobile,UT,South Williamshire,US,ValueBest,electronics,PROD_1803,Professional Electronics Collection,3,252.45,757.35
Firefox,4eb577f4,2026-01-19T17:45:39.358630Z,mobile,UT,South Williamshire,US,TechPro,food,PROD_1900,Premium Food Line,1,149.28,149.28
Firefox,4eb577f4,2026-01-19T17:45:39.358630Z,mobile,UT,South Williamshire,US,ValueBest,electronics,PROD_1774,Smart Electronics Collection,1,125.29,125.29
Chrome,3a3956b3,2026-01-19T17:45:39.764361Z,desktop,IL,Beckborough,US,TechPro,electronics,PROD_2445,Professional Electronics Pack,1,34.43,34.43
Chrome,3a3956b3,2026-01-19T17:45:39.764361Z,desktop,IL,Beckborough,US,GreenLife,home,PROD_1081,Pro Home Pack,5,64.63,323.15
Chrome,3a3956b3,2026-01-19T17:45:39.764361Z,desktop,IL,Beckborough,US,ProGear,clothing,PROD_1145,Elite Clothing Line,1,260.68,260.68
Chrome,3a3956b3,2026-01-19T17:45:39.764361Z,desktop,IL,Beckborough,US,HomeMax,toys,PROD_1347,Advanced Toys Pack,3,20.57,61.71
Chrome,f9a7c862,2026-01-19T17:45:39.947160Z,tablet,DE,Gibbsfort,US,ProGear,toys,PROD_2856,Mega Toys Series,1,344.12,344.12
Chrome,f9a7c862,2026-01-19T17:45:39.947160Z,tablet,DE,Gibbsfort,US,ProGear,clothing,PROD_1023,Professional Clothing Set,3,373.6,1120.80
Chrome,f9a7c862,2026-01-19T17:45:39.947160Z,tablet,DE,Gibbsfort,US,StyleCo,beauty,PROD_1330,Compact Beauty Series,1,148.74,148.74
Firefox,4c14a76e,2026-01-19T17:45:40.057948Z,desktop,GA,Adamfurt,US,HomeMax,sports,PROD_2532,Advanced Sports Bundle,5,52.37,261.85
Firefox,4c14a76e,2026-01-19T17:45:40.057948Z,desktop,GA,Adamfurt,US,StyleCo,toys,PROD_1373,Pro Toys Kit,3,329.72,989.16
Firefox,4c14a76e,2026-01-19T17:45:40.057948Z,desktop,GA,Adamfurt,US,ProGear,toys,PROD_2611,Classic Toys Line,1,234.39,234.39
Firefox,4c14a76e,2026-01-19T17:45:40.057948Z,desktop,GA,Adamfurt,US,HomeMax,sports,PROD_1588,Mega Sports Set,4,346.19,1384.76
Safari,1c52c113,2026-01-19T17:45:40.110424Z,tablet,ND,Mollyborough,US,HomeMax,food,PROD_2559,Premium Food Version,3,482.52,1447.56
Safari,1c52c113,2026-01-19T17:45:40.110424Z,tablet,ND,Mollyborough,US,EliteChoice,beauty,PROD_2166,Essential Beauty Model,3,403.46,1210.38
Safari,1c52c113,2026-01-19T17:45:40.110424Z,tablet,ND,Mollyborough,US,ValueBest,clothing,PROD_1591,Mega Clothing Collection,2,314.82,629.64
Safari,1c52c113,2026-01-19T17:45:40.110424Z,tablet,ND,Mollyborough,US,EliteChoice,beauty,PROD_2851,Deluxe Beauty Line,3,93.8,281.40
Firefox,c90a2691,2026-01-19T17:45:40.479292Z,desktop,HI,Kennethmouth,US,TechPro,books,PROD_2031,Modern Books Series,4,179.46,717.84
Firefox,c90a2691,2026-01-19T17:45:40.479292Z,desktop,HI,Kennethmouth,US,ValueBest,books,PROD_2164,Ultimate Books Collection,1,427.11,427.11
Firefox,c90a2691,2026-01-19T17:45:40.479292Z,desktop,HI,Kennethmouth,US,TechPro,food,PROD_2740,Professional Food Model,4,57.9,231.60
Firefox,c90a2691,2026-01-19T17:45:40.479292Z,desktop,HI,Kennethmouth,US,PremiumPlus,books,PROD_2369,Basic Books Kit,4,308.81,1235.24
Firefox,c90a2691,2026-01-19T17:45:40.479292Z,desktop,HI,Kennethmouth,US,ProGear,food,PROD_2497,Ultimate Food Collection,5,339.82,1699.10
Firefox,c8105e27,2026-01-19T17:45:41.732800Z,desktop,CA,Haleyberg,US,TechPro,books,PROD_2939,Basic Books Version,4,470.29,1881.16
Firefox,c8105e27,2026-01-19T17:45:41.732800Z,desktop,CA,Haleyberg,US,TechPro,books,PROD_1153,Ultra Books Version,4,257.42,1029.68
Firefox,c8105e27,2026-01-19T17:45:41.732800Z,desktop,CA,Haleyberg,US,SmartChoice,sports,PROD_1747,Modern Sports Version,1,102.13,102.13
Firefox,c8105e27,2026-01-19T17:45:41.732800Z,desktop,CA,Haleyberg,US,StyleCo,food,PROD_1038,Basic Food Edition,3,96.15,288.45
Edge,df3fe753,2026-01-19T17:45:42.183044Z,desktop,PR,Snyderside,US,SmartChoice,books,PROD_1487,Elite Books Edition,4,294.85,1179.40
Edge,df3fe753,2026-01-19T17:45:42.183044Z,desktop,PR,Snyderside,US,TechPro,clothing,PROD_2786,Mega Clothing Edition,4,322.87,1291.48
Edge,df3fe753,2026-01-19T17:45:42.183044Z,desktop,PR,Snyderside,US,HomeMax,food,PROD_2940,Essential Food Bundle,1,355.44,355.44
Edge,df3fe753,2026-01-19T17:45:42.183044Z,desktop,PR,Snyderside,US,StyleCo,books,PROD_1495,Modern Books Edition,4,87.18,348.72
Chrome,490a29e6,2026-01-19T17:45:43.039813Z,desktop,TX,West Mathewtown,US,SportFlex,sports,PROD_1074,Compact Sports Collection,1,28.03,28.03
Chrome,490a29e6,2026-01-19T17:45:43.039813Z,desktop,TX,West Mathewtown,US,TechPro,beauty,PROD_1252,Modern Beauty Kit,5,470.6,2353.00
Chrome,490a29e6,2026-01-19T17:45:43.039813Z,desktop,TX,West Mathewtown,US,ProGear,sports,PROD_1222,Ultimate Sports Edition,4,80.74,322.96
Safari,e0a74971,2026-01-19T17:45:43.133576Z,desktop,MO,South Lauren,US,EliteChoice,sports,PROD_1634,Modern Sports Bundle,1,173.31,173.31
Safari,e0a74971,2026-01-19T17:45:43.133576Z,desktop,MO,South Lauren,US,TechPro,toys,PROD_2904,Essential Toys Set,2,423.38,846.76
Safari,e0a74971,2026-01-19T17:45:43.133576Z,desktop,MO,South Lauren,US,GreenLife,toys,PROD_1441,Elite Toys Set,4,382.91,1531.64
Safari,394968f9,2026-01-19T17:45:43.374644Z,mobile,MS,New Brad,US,ValueBest,electronics,PROD_1058,Premium Electronics Kit,3,278.69,836.07
Safari,394968f9,2026-01-19T17:45:43.374644Z,mobile,MS,New Brad,US,TechPro,books,PROD_2763,Mega Books Version,3,66.24,198.72
Safari,394968f9,2026-01-19T17:45:43.374644Z,mobile,MS,New Brad,US,SportFlex,toys,PROD_1100,Smart Toys Line,4,73.95,295.80
Safari,394968f9,2026-01-19T17:45:43.374644Z,mobile,MS,New Brad,US,PremiumPlus,beauty,PROD_2628,Professional Beauty Series,2,458.91,917.82
