browser,user_id,t_timestamp,device,state,city,country,category,product_id,product_name,quantity,unit_price,line_revenue
Edge,371ecd7b,2026-01-11T03:17:48.958846Z,desktop,OR,New Sarahtown,AG,clothing,PROD_1160,Follow Clothing,4,457.71,1830.84
Firefox,371ecd7b,2026-01-11T03:17:48.958846Z,desktop,OR,New Sarahtown,AG,food,PROD_1171,Girl Food,2,395.23,790.46
Firefox,371ecd7b,2026-01-11T03:17:48.958846Z,desktop,OR,New Sarahtown,AG,food,PROD_1047,End Food,4,166.91,667.64
Firefox,371ecd7b,2026-01-11T03:17:48.958846Z,desktop,OR,New Sarahtown,AG,home,PROD_1139,Process Home,4,43.65,174.60
Firefox,371ecd7b,2026-01-11T03:17:48.958846Z,desktop,OR,New Sarahtown,AG,food,PROD_1014,Next Food,3,79.83,239.49
Firefox,371ecd7b,2026-01-11T03:17:48.958846Z,desktop,OR,New Sarahtown,AG,clothing,PROD_1160,Follow Clothing,4,457.71,1830.84
Edge,5f987c71,2026-01-11T03:17:49.045191Z,mobile,SD,West Luke,ER,beauty,PROD_1099,Remain Beauty,3,54.14,162.42
Safari,0f844fef,2026-01-11T03:17:49.057040Z,mobile,MH,Port Kevinshire,SD,beauty,PROD_1124,Eight Beauty,4,279.61,1118.44
Safari,0f844fef,2026-01-11T03:17:49.057040Z,mobile,MH,Port Kevinshire,SD,food,PROD_1171,Decision Food,1,12.49,12.49
Safari,0f844fef,2026-01-11T03:17:49.057040Z,mobile,MH,Port Kevinshire,SD,beauty,PROD_1052,Minute Beauty,3,211.52,634.56
Chrome,405cacec,2026-01-11T03:17:49.163036Z,desktop,ND,Port Jerryberg,AL,sports,PROD_1121,Fight Sports,4,326.91,1307.64
Chrome,405cacec,2026-01-11T03:17:49.163036Z,desktop,ND,Port Jerryberg,AL,sports,PROD_1055,Than Sports,5,242.08,1210.40
Chrome,405cacec,2026-01-11T03:17:49.163036Z,desktop,ND,Port Jerryberg,AL,clothing,PROD_1140,Easy Clothing,5,288.01,1440.05
Chrome,405cacec,2026-01-11T03:17:49.163036Z,desktop,ND,Port Jerryberg,AL,beauty,PROD_1054,Since Beauty,2,249.16,498.32
Safari,405cacec,2026-01-11T03:17:49.163036Z,tablet,ND,Port Jerryberg,AL,sports,PROD_1121,Fight Sports,4,326.91,1307.64
Safari,405cacec,2026-01-11T03:17:49.163036Z,tablet,ND,Port Jerryberg,AL,sports,PROD_1055,Than Sports,5,242.08,1210.40
Safari,405cacec,2026-01-11T03:17:49.163036Z,tablet,ND,Port Jerryberg,AL,clothing,PROD_1140,Easy Clothing,5,288.01,1440.05
Safari,405cacec,2026-01-11T03:17:49.163036Z,tablet,ND,Port Jerryberg,AL,beauty,PROD_1054,Since Beauty,2,249.16,498.32
Firefox,24933b83,2026-01-11T03:17:49.259085Z,tablet,PA,Lake Loriview,CF,beauty,PROD_1049,Factor Beauty,1,191.67,191.67
Firefox,24933b83,2026-01-11T03:17:49.259085Z,tablet,PA,Lake Loriview,CF,electronics,PROD_1028,Want Electronics,5,35.89,179.45
Firefox,24933b83,2026-01-11T03:17:49.259085Z,tablet,PA,Lake Loriview,CF,electronics,PROD_1178,Consider Electronics,1,371.58,371.58
Safari,1d53434b,2026-01-11T03:17:49.400720Z,mobile,MO,Port Matthewview,JO,beauty,PROD_1132,Two Beauty,2,191.34,382.68
Safari,1d53434b,2026-01-11T03:17:49.400720Z,mobile,MO,Port Matthewview,JO,sports,PROD_1037,Half Sports,5,219.13,1095.65
Safari,1d53434b,2026-01-11T03:17:49.400720Z,mobile,MO,Port Matthewview,JO,beauty,PROD_1010,Skill Beauty,3,101.32,303.96
Safari,1d53434b,2026-01-11T03:17:49.400720Z,mobile,MO,Port Matthewview,JO,books,PROD_1123,Because Books,2,40.9,81.80
Edge,3eabedcb,2026-01-11T03:17:49.507034Z,tablet,WV,Robertburgh,TW,books,PROD_1144,Political Books,5,353.75,1768.75
Edge,3eabedcb,2026-01-11T03:17:49.507034Z,tablet,WV,Robertburgh,TW,electronics,PROD_1105,Space Electronics,3,497.26,1491.78
Edge,3eabedcb,2026-01-11T03:17:49.507034Z,tablet,WV,Robertburgh,TW,clothing,PROD_1128,Sea Clothing,5,13.09,65.45
Edge,3eabedcb,2026-01-11T03:17:49.507034Z,tablet,WV,Robertburgh,TW,beauty,PROD_1067,Bank Beauty,5,116.18,580.90
Safari,366eb16f,2026-01-11T03:17:49.743359Z,mobile,MP,Thomasbury,GE,beauty,PROD_1030,Why Beauty,5,285.89,1429.45
Safari,366eb16f,2026-01-11T03:17:49.743359Z,mobile,MP,Thomasbury,GE,books,PROD_1148,Measure Books,1,351.43,351.43
Safari,366eb16f,2026-01-11T03:17:49.743359Z,mobile,MP,Thomasbury,GE,electronics,PROD_1182,Politics Electronics,3,81.27,243.81
Safari,366eb16f,2026-01-11T03:17:49.743359Z,mobile,MP,Thomasbury,GE,beauty,PROD_1050,Base Beauty,4,359.08,1436.32
Safari,366eb16f,2026-01-11T03:17:49.791449Z,tablet,NH,Joelville,PW,sports,PROD_1039,Individual Sports,2,419.6,839.20
Safari,366eb16f,2026-01-11T03:17:49.791449Z,tablet,NH,Joelville,PW,clothing,PROD_1144,Heart Clothing,2,422.92,845.84
Safari,366eb16f,2026-01-11T03:17:49.791449Z,tablet,NH,Joelville,PW,food,PROD_1069,Expect Food,4,378.42,1513.68
Safari,366eb16f,2026-01-11T03:17:49.791449Z,tablet,NH,Joelville,PW,home,PROD_1164,Investment Home,1,126.11,126.11
Safari,366eb16f,2026-01-11T03:17:49.791449Z,tablet,NH,Joelville,PW,toys,PROD_1184,Quality Toys,5,253.71,1268.55
Firefox,5f987c71,2026-01-11T03:17:50.016125Z,tablet,WA,Guerrerostad,AZ,beauty,PROD_1097,Remember Beauty,4,300.63,1202.52
Firefox,5f987c71,2026-01-11T03:17:50.016125Z,tablet,WA,Guerrerostad,AZ,electronics,PROD_1128,So Electronics,3,35.71,107.13
Firefox,5f987c71,2026-01-11T03:17:50.016125Z,tablet,WA,Guerrerostad,AZ,books,PROD_1114,Realize Books,4,418.31,1673.24
Safari,5ab33edf,2026-01-11T03:17:50.041026Z,desktop,MD,Westmouth,HR,books,PROD_1166,Teacher Books,5,135.3,676.50
Safari,5ab33edf,2026-01-11T03:17:50.041026Z,desktop,MD,Westmouth,HR,food,PROD_1176,Spring Food,2,186.48,372.96
Safari,5ab33edf,2026-01-11T03:17:50.041026Z,desktop,MD,Westmouth,HR,food,PROD_1000,Whose Food,5,357.34,1786.70
Safari,5ab33edf,2026-01-11T03:17:50.041026Z,desktop,MD,Westmouth,HR,beauty,PROD_1180,Technology Beauty,1,489.1,489.10
Safari,5ab33edf,2026-01-11T03:17:50.041026Z,desktop,MD,Westmouth,HR,beauty,PROD_1126,History Beauty,1,102.06,102.06
Safari,81f76d1c,2026-01-11T03:17:50.115452Z,mobile,FM,Smithburgh,DJ,beauty,PROD_1014,Hot Beauty,4,170.13,680.52
Safari,81f76d1c,2026-01-11T03:17:50.115452Z,mobile,FM,Smithburgh,DJ,toys,PROD_1111,Growth Toys,1,157.62,157.62
Safari,81f76d1c,2026-01-11T03:17:50.115452Z,mobile,FM,Smithburgh,DJ,electronics,PROD_1006,Voice Electronics,5,309.44,1547.20
Safari,81f76d1c,2026-01-11T03:17:50.115452Z,mobile,FM,Smithburgh,DJ,home,PROD_1192,Wind Home,5,227.08,1135.40
Safari,81f76d1c,2026-01-11T03:17:50.115452Z,mobile,FM,Smithburgh,DJ,beauty,PROD_1086,Room Beauty,1,493.46,493.46
Edge,81f76d1c,2026-01-11T03:17:50.115452Z,desktop,FM,Smithburgh,DJ,beauty,PROD_1014,Hot Beauty,4,170.13,680.52
Edge,81f76d1c,2026-01-11T03:17:50.115452Z,desktop,FM,Smithburgh,DJ,toys,PROD_1111,Growth Toys,1,157.62,157.62
Edge,81f76d1c,2026-01-11T03:17:50.115452Z,desktop,FM,Smithburgh,DJ,electronics,PROD_1006,Voice Electronics,5,309.44,1547.20
Edge,81f76d1c,2026-01-11T03:17:50.115452Z,desktop,FM,Smithburgh,DJ,home,PROD_1192,Wind Home,5,227.08,1135.40
Edge,81f76d1c,2026-01-11T03:17:50.115452Z,desktop,FM,Smithburgh,DJ,beauty,PROD_1086,Room Beauty,1,493.46,493.46
Safari,81f76d1c,2026-01-11T03:17:50.115452Z,desktop,FM,Smithburgh,DJ,beauty,PROD_1014,Hot Beauty,4,170.13,680.52
Safari,81f76d1c,2026-01-11T03:17:50.115452Z,desktop,FM,Smithburgh,DJ,toys,PROD_1111,Growth Toys,1,157.62,157.62
Safari,81f76d1c,2026-01-11T03:17:50.115452Z,desktop,FM,Smithburgh,DJ,electronics,PROD_1006,Voice Electronics,5,309.44,1547.20
Safari,81f76d1c,2026-01-11T03:17:50.115452Z,desktop,FM,Smithburgh,DJ,home,PROD_1192,Wind Home,5,227.08,1135.40
Safari,81f76d1c,2026-01-11T03:17:50.115452Z,desktop,FM,Smithburgh,DJ,beauty,PROD_1086,Room Beauty,1,493.46,493.46
Edge,a9488d99,2026-01-11T03:17:50.185446Z,mobile,GA,Gailstad,KH,electronics,PROD_1155,Material Electronics,1,468.85,468.85
Edge,a9488d99,2026-01-11T03:17:50.185446Z,mobile,GA,Gailstad,KH,books,PROD_1160,Building Books,4,391.33,1565.32
Firefox,7c441fe7,2026-01-11T03:17:50.283519Z,mobile,AL,Martinport,AG,toys,PROD_1025,Until Toys,1,455.43,455.43
Firefox,7c441fe7,2026-01-11T03:17:50.283519Z,mobile,AL,Martinport,AG,toys,PROD_1102,Set Toys,2,411.39,822.78
Edge,5ab33edf,2026-01-11T03:17:50.450007Z,mobile,OH,West Jenniferport,AU,electronics,PROD_1048,According Electronics,4,146.53,586.12
Edge,5ab33edf,2026-01-11T03:17:50.450007Z,mobile,OH,West Jenniferport,AU,home,PROD_1119,Standard Home,5,477.32,2386.60
Edge,5ab33edf,2026-01-11T03:17:50.450007Z,mobile,OH,West Jenniferport,AU,beauty,PROD_1190,Other Beauty,4,21.34,85.36
Edge,5ab33edf,2026-01-11T03:17:50.450007Z,mobile,OH,West Jenniferport,AU,books,PROD_1178,Sea Books,4,387.67,1550.68
Safari,5ab33edf,2026-01-11T03:17:50.450007Z,desktop,OH,West Jenniferport,AU,electronics,PROD_1048,According Electronics,4,146.53,586.12
Safari,5ab33edf,2026-01-11T03:17:50.450007Z,desktop,OH,West Jenniferport,AU,home,PROD_1119,Standard Home,5,477.32,2386.60
Safari,5ab33edf,2026-01-11T03:17:50.450007Z,desktop,OH,West Jenniferport,AU,beauty,PROD_1190,Other Beauty,4,21.34,85.36
Safari,5ab33edf,2026-01-11T03:17:50.450007Z,desktop,OH,West Jenniferport,AU,books,PROD_1178,Sea Books,4,387.67,1550.68
Edge,759cde66,2026-01-11T03:17:50.727712Z,tablet,NH,East Ashleyville,VU,sports,PROD_1010,Crime Sports,5,383.56,1917.80
Edge,759cde66,2026-01-11T03:17:50.727712Z,tablet,NH,East Ashleyville,VU,sports,PROD_1165,American Sports,5,263.82,1319.10
Edge,759cde66,2026-01-11T03:17:50.727712Z,tablet,NH,East Ashleyville,VU,home,PROD_1125,There Home,2,333.08,666.16
Chrome,29a3b2e9,2026-01-11T03:17:50.860445Z,desktop,MP,Christinaville,MU,toys,PROD_1116,Base Toys,1,361.55,361.55
Firefox,93829b43,2026-01-11T03:17:50.942898Z,mobile,GA,Richton,SB,food,PROD_1144,Than Food,5,66.39,331.95
Firefox,93829b43,2026-01-11T03:17:50.942898Z,mobile,GA,Richton,SB,food,PROD_1123,Keep Food,3,125.64,376.92
Firefox,93829b43,2026-01-11T03:17:50.942898Z,mobile,GA,Richton,SB,home,PROD_1088,Movement Home,1,366.41,366.41
Firefox,ccf3a171,2026-01-11T03:17:50.992349Z,tablet,MH,Lauraborough,BI,beauty,PROD_1190,Through Beauty,1,415.23,415.23
Firefox,ccf3a171,2026-01-11T03:17:50.992349Z,tablet,MH,Lauraborough,BI,books,PROD_1040,Study Books,3,467.1,1401.30
Firefox,ccf3a171,2026-01-11T03:17:50.992349Z,tablet,MH,Lauraborough,BI,sports,PROD_1078,Five Sports,5,307.54,1537.70
Firefox,ccf3a171,2026-01-11T03:17:50.992349Z,tablet,MH,Lauraborough,BI,home,PROD_1091,Reality Home,3,451.96,1355.88
Firefox,ccf3a171,2026-01-11T03:17:50.992349Z,desktop,MH,Lauraborough,BI,beauty,PROD_1190,Through Beauty,1,415.23,415.23
Firefox,ccf3a171,2026-01-11T03:17:50.992349Z,desktop,MH,Lauraborough,BI,books,PROD_1040,Study Books,3,467.1,1401.30
Firefox,ccf3a171,2026-01-11T03:17:50.992349Z,desktop,MH,Lauraborough,BI,sports,PROD_1078,Five Sports,5,307.54,1537.70
Firefox,ccf3a171,2026-01-11T03:17:50.992349Z,desktop,MH,Lauraborough,BI,home,PROD_1091,Reality Home,3,451.96,1355.88
Chrome,287d06ca,2026-01-11T03:17:51.017625Z,tablet,NY,New Shelly,GA,toys,PROD_1178,Board Toys,1,216.14,216.14
Chrome,287d06ca,2026-01-11T03:17:51.017625Z,tablet,NY,New Shelly,GA,home,PROD_1026,Husband Home,4,103.68,414.72
Chrome,287d06ca,2026-01-11T03:17:51.017625Z,tablet,NY,New Shelly,GA,food,PROD_1085,Person Food,4,307.66,1230.64
Chrome,287d06ca,2026-01-11T03:17:51.017625Z,tablet,NY,New Shelly,GA,toys,PROD_1160,Challenge Toys,4,39.26,157.04
Chrome,287d06ca,2026-01-11T03:17:51.017625Z,tablet,NY,New Shelly,GA,food,PROD_1041,Example Food,5,420.55,2102.75
Chrome,a28defe3,2026-01-11T03:17:51.029756Z,desktop,GA,South Jacobmouth,PY,toys,PROD_1096,Paper Toys,2,55.87,111.74
Chrome,f4188f3f,2026-01-11T03:17:51.053981Z,mobile,PW,Jordanmouth,CF,beauty,PROD_1120,Describe Beauty,5,23.51,117.55
Chrome,f4188f3f,2026-01-11T03:17:51.053981Z,mobile,PW,Jordanmouth,CF,beauty,PROD_1185,Without Beauty,2,326.63,653.26
Chrome,f4188f3f,2026-01-11T03:17:51.053981Z,mobile,PW,Jordanmouth,CF,clothing,PROD_1163,Magazine Clothing,4,104.35,417.40
Safari,ce88cb2d,2026-01-11T03:17:51.077038Z,desktop,AR,Estradamouth,BZ,home,PROD_1160,Conference Home,4,262.44,1049.76
Safari,ce88cb2d,2026-01-11T03:17:51.077038Z,desktop,AR,Estradamouth,BZ,beauty,PROD_1155,Risk Beauty,3,30.48,91.44
Safari,ce88cb2d,2026-01-11T03:17:51.077038Z,desktop,AR,Estradamouth,BZ,toys,PROD_1151,Account Toys,2,384.54,769.08
Safari,3eabedcb,2026-01-11T03:17:51.185482Z,desktop,KS,Christensenhaven,CH,electronics,PROD_1134,So Electronics,1,368.76,368.76
Safari,3eabedcb,2026-01-11T03:17:51.185482Z,desktop,KS,Christensenhaven,CH,food,PROD_1110,Push Food,5,13.53,67.65
Safari,3eabedcb,2026-01-11T03:17:51.185482Z,desktop,KS,Christensenhaven,CH,clothing,PROD_1139,Ball Clothing,1,334.46,334.46
Edge,988c24c9,2026-01-11T03:17:51.323075Z,desktop,SD,North Michelleville,KI,beauty,PROD_1195,Nation Beauty,5,124.72,623.60
Edge,988c24c9,2026-01-11T03:17:51.323075Z,desktop,SD,North Michelleville,KI,electronics,PROD_1044,Generation Electronics,1,95.34,95.34
Safari,988c24c9,2026-01-11T03:17:51.323075Z,tablet,SD,North Michelleville,KI,beauty,PROD_1195,Nation Beauty,5,124.72,623.60
Safari,988c24c9,2026-01-11T03:17:51.323075Z,tablet,SD,North Michelleville,KI,electronics,PROD_1044,Generation Electronics,1,95.34,95.34
Edge,a6f2f7b8,2026-01-11T03:17:51.369993Z,mobile,NJ,East Stephen,CL,beauty,PROD_1034,Number Beauty,3,499.66,1498.98
Edge,a6f2f7b8,2026-01-11T03:17:51.369993Z,mobile,NJ,East Stephen,CL,electronics,PROD_1101,Service Electronics,2,314.98,629.96
Edge,a6f2f7b8,2026-01-11T03:17:51.369993Z,mobile,NJ,East Stephen,CL,food,PROD_1072,Event Food,3,468.61,1405.83
Safari,a6f2f7b8,2026-01-11T03:17:51.369993Z,tablet,NJ,East Stephen,CL,beauty,PROD_1034,Number Beauty,3,499.66,1498.98
Safari,a6f2f7b8,2026-01-11T03:17:51.369993Z,tablet,NJ,East Stephen,CL,electronics,PROD_1101,Service Electronics,2,314.98,629.96
Safari,a6f2f7b8,2026-01-11T03:17:51.369993Z,tablet,NJ,East Stephen,CL,food,PROD_1072,Event Food,3,468.61,1405.83
Edge,a6f2f7b8,2026-01-11T03:17:51.416937Z,desktop,SD,West Paulamouth,AL,food,PROD_1181,Gun Food,1,168.11,168.11
Edge,a6f2f7b8,2026-01-11T03:17:51.416937Z,desktop,SD,West Paulamouth,AL,toys,PROD_1179,Benefit Toys,2,486.88,973.76
Edge,a6f2f7b8,2026-01-11T03:17:51.416937Z,desktop,SD,West Paulamouth,AL,electronics,PROD_1099,Catch Electronics,1,339.82,339.82
Edge,a6f2f7b8,2026-01-11T03:17:51.416937Z,desktop,SD,West Paulamouth,AL,clothing,PROD_1099,Politics Clothing,5,285.45,1427.25
Edge,a6f2f7b8,2026-01-11T03:17:51.416937Z,desktop,SD,West Paulamouth,AL,books,PROD_1092,School Books,2,25.29,50.58
Edge,a6f2f7b8,2026-01-11T03:17:51.416937Z,desktop,SD,West Paulamouth,AL,food,PROD_1181,Gun Food,1,168.11,168.11
Edge,a6f2f7b8,2026-01-11T03:17:51.416937Z,desktop,SD,West Paulamouth,AL,toys,PROD_1179,Benefit Toys,2,486.88,973.76
Edge,a6f2f7b8,2026-01-11T03:17:51.416937Z,desktop,SD,West Paulamouth,AL,electronics,PROD_1099,Catch Electronics,1,339.82,339.82
Edge,a6f2f7b8,2026-01-11T03:17:51.416937Z,desktop,SD,West Paulamouth,AL,clothing,PROD_1099,Politics Clothing,5,285.45,1427.25
Edge,a6f2f7b8,2026-01-11T03:17:51.416937Z,desktop,SD,West Paulamouth,AL,books,PROD_1092,School Books,2,25.29,50.58
Firefox,edcd465e,2026-01-11T03:17:51.441584Z,mobile,IL,Scottfurt,LB,food,PROD_1088,Enter Food,5,249.76,1248.80
Firefox,edcd465e,2026-01-11T03:17:51.441584Z,mobile,IL,Scottfurt,LB,toys,PROD_1038,Ask Toys,1,121.07,121.07
Firefox,edcd465e,2026-01-11T03:17:51.441584Z,mobile,IL,Scottfurt,LB,sports,PROD_1088,Message Sports,4,242.74,970.96
Firefox,edcd465e,2026-01-11T03:17:51.441584Z,mobile,IL,Scottfurt,LB,toys,PROD_1039,News Toys,3,221.57,664.71
Firefox,edcd465e,2026-01-11T03:17:51.441584Z,tablet,IL,Scottfurt,LB,food,PROD_1088,Enter Food,5,249.76,1248.80
Firefox,edcd465e,2026-01-11T03:17:51.441584Z,tablet,IL,Scottfurt,LB,toys,PROD_1038,Ask Toys,1,121.07,121.07
Firefox,edcd465e,2026-01-11T03:17:51.441584Z,tablet,IL,Scottfurt,LB,sports,PROD_1088,Message Sports,4,242.74,970.96
Firefox,edcd465e,2026-01-11T03:17:51.441584Z,tablet,IL,Scottfurt,LB,toys,PROD_1039,News Toys,3,221.57,664.71
Firefox,edcd465e,2026-01-11T03:17:51.441584Z,mobile,IL,Scottfurt,LB,food,PROD_1088,Enter Food,5,249.76,1248.80
Firefox,edcd465e,2026-01-11T03:17:51.441584Z,mobile,IL,Scottfurt,LB,toys,PROD_1038,Ask Toys,1,121.07,121.07
Firefox,edcd465e,2026-01-11T03:17:51.441584Z,mobile,IL,Scottfurt,LB,sports,PROD_1088,Message Sports,4,242.74,970.96
Firefox,edcd465e,2026-01-11T03:17:51.441584Z,mobile,IL,Scottfurt,LB,toys,PROD_1039,News Toys,3,221.57,664.71
Edge,a28defe3,2026-01-11T03:17:51.551589Z,mobile,ID,Atkinsonside,FI,books,PROD_1158,Out Books,4,337.57,1350.28
Edge,a28defe3,2026-01-11T03:17:51.551589Z,mobile,ID,Atkinsonside,FI,toys,PROD_1081,Interesting Toys,2,373.9,747.80
Edge,a28defe3,2026-01-11T03:17:51.551589Z,mobile,ID,Atkinsonside,FI,toys,PROD_1000,Firm Toys,2,256.86,513.72
Edge,a28defe3,2026-01-11T03:17:51.551589Z,mobile,ID,Atkinsonside,FI,clothing,PROD_1159,Believe Clothing,3,72.76,218.28
Edge,a28defe3,2026-01-11T03:17:51.551589Z,mobile,ID,Atkinsonside,FI,electronics,PROD_1128,Choice Electronics,1,48.61,48.61
Edge,eb2263dd,2026-01-11T03:17:51.801488Z,tablet,PW,East Kaylaberg,NG,sports,PROD_1163,Drop Sports,4,167.51,670.04
Edge,eb2263dd,2026-01-11T03:17:51.801488Z,tablet,PW,East Kaylaberg,NG,home,PROD_1150,Sell Home,1,101.0,101.00
Edge,7c441fe7,2026-01-11T03:17:51.836526Z,tablet,HI,Keithville,DJ,food,PROD_1058,Air Food,3,134.67,404.01
Edge,7c441fe7,2026-01-11T03:17:51.836526Z,tablet,HI,Keithville,DJ,clothing,PROD_1049,Produce Clothing,2,445.04,890.08
Edge,7c441fe7,2026-01-11T03:17:51.836526Z,tablet,HI,Keithville,DJ,sports,PROD_1126,Could Sports,2,261.52,523.04
Chrome,b92da22b,2026-01-11T03:17:51.992974Z,tablet,ND,West Marioview,JO,toys,PROD_1022,Scene Toys,5,115.46,577.30
Chrome,b92da22b,2026-01-11T03:17:51.992974Z,tablet,ND,West Marioview,JO,sports,PROD_1152,Dream Sports,3,255.1,765.30
Chrome,1d53434b,2026-01-11T03:17:52.051813Z,mobile,VT,East Cynthia,BW,clothing,PROD_1052,Executive Clothing,2,470.5,941.00
Chrome,1d53434b,2026-01-11T03:17:52.051813Z,mobile,VT,East Cynthia,BW,beauty,PROD_1103,Stand Beauty,5,89.45,447.25
Chrome,1d53434b,2026-01-11T03:17:52.051813Z,mobile,VT,East Cynthia,BW,food,PROD_1147,Program Food,2,320.24,640.48
Chrome,1d53434b,2026-01-11T03:17:52.051813Z,mobile,VT,East Cynthia,BW,food,PROD_1157,Economic Food,2,397.39,794.78
Chrome,1d53434b,2026-01-11T03:17:52.051813Z,mobile,VT,East Cynthia,BW,sports,PROD_1136,Inside Sports,3,189.58,568.74
Edge,0f844fef,2026-01-11T03:17:52.181875Z,mobile,MN,Port Jasminemouth,SV,beauty,PROD_1189,Sort Beauty,4,181.36,725.44
Edge,0f844fef,2026-01-11T03:17:52.181875Z,mobile,MN,Port Jasminemouth,SV,food,PROD_1096,Rest Food,5,355.23,1776.15
Edge,0f844fef,2026-01-11T03:17:52.181875Z,mobile,MN,Port Jasminemouth,SV,toys,PROD_1145,Before Toys,3,41.14,123.42
Edge,0f844fef,2026-01-11T03:17:52.181875Z,mobile,MN,Port Jasminemouth,SV,books,PROD_1121,Tend Books,4,124.64,498.56
Edge,5304317f,2026-01-11T03:17:52.264360Z,tablet,FM,Herringmouth,DM,home,PROD_1092,Shoulder Home,5,172.44,862.20
Edge,5304317f,2026-01-11T03:17:52.264360Z,tablet,FM,Herringmouth,DM,food,PROD_1173,Pick Food,4,365.47,1461.88
Edge,b8db0672,2026-01-11T03:17:52.313937Z,mobile,AR,East Tonyland,KG,electronics,PROD_1134,Power Electronics,1,128.06,128.06
Edge,b8db0672,2026-01-11T03:17:52.313937Z,mobile,AR,East Tonyland,KG,food,PROD_1099,Knowledge Food,1,200.07,200.07
Edge,b8db0672,2026-01-11T03:17:52.313937Z,mobile,AR,East Tonyland,KG,beauty,PROD_1197,Letter Beauty,1,97.59,97.59
Firefox,ce88cb2d,2026-01-11T03:17:52.485271Z,desktop,VI,Morrisonhaven,TO,home,PROD_1109,Perhaps Home,3,209.28,627.84
Firefox,ce88cb2d,2026-01-11T03:17:52.485271Z,desktop,VI,Morrisonhaven,TO,home,PROD_1090,Foot Home,1,437.62,437.62
Safari,24933b83,2026-01-11T03:17:52.520608Z,tablet,NC,West Dawnbury,PT,sports,PROD_1062,Artist Sports,1,417.71,417.71
Safari,24933b83,2026-01-11T03:17:52.520608Z,tablet,NC,West Dawnbury,PT,electronics,PROD_1017,Team Electronics,2,227.48,454.96
Chrome,5f987c71,2026-01-11T03:17:52.579747Z,desktop,FM,New Shaneberg,UG,toys,PROD_1090,Rate Toys,4,393.57,1574.28
Chrome,5f987c71,2026-01-11T03:17:52.579747Z,desktop,FM,New Shaneberg,UG,books,PROD_1035,Lead Books,1,372.13,372.13
Chrome,5f987c71,2026-01-11T03:17:52.579747Z,desktop,FM,New Shaneberg,UG,clothing,PROD_1091,Fly Clothing,1,173.98,173.98
Chrome,5f987c71,2026-01-11T03:17:52.579747Z,desktop,FM,New Shaneberg,UG,books,PROD_1143,Community Books,4,55.12,220.48
Chrome,5f987c71,2026-01-11T03:17:52.579747Z,desktop,FM,New Shaneberg,UG,sports,PROD_1162,Administration Sports,1,260.54,260.54
Edge,5ab33edf,2026-01-11T03:17:52.616426Z,mobile,NM,West Tammyside,UG,electronics,PROD_1096,Another Electronics,3,323.92,971.76
Edge,5ab33edf,2026-01-11T03:17:52.616426Z,mobile,NM,West Tammyside,UG,electronics,PROD_1162,Protect Electronics,3,45.18,135.54
