browser,user_id,t_timestamp,device,state,city,country,brand,category,product_id,product_name,quantity,unit_price,line_revenue
Firefox,99fd80c6,2026-01-19T17:43:23.404736Z,tablet,MI,Josephbury,US,HomeMax,clothing,PROD_1650,Advanced Clothing Model,2,105.27,210.54
Chrome,992cdf93,2026-01-19T17:43:23.558651Z,mobile,VT,Josephburgh,US,SportFlex,sports,PROD_2296,Professional Sports Collection,5,329.4,1647.00
Chrome,992cdf93,2026-01-19T17:43:23.558651Z,mobile,VT,Josephburgh,US,ValueBest,home,PROD_1193,Smart Home Line,1,56.62,56.62
Chrome,992cdf93,2026-01-19T17:43:23.558651Z,mobile,VT,Josephburgh,US,SportFlex,electronics,PROD_1084,Deluxe Electronics Set,5,309.13,1545.65
Edge,a54c60b8,2026-01-19T17:43:23.569611Z,tablet,KS,Coxchester,US,StyleCo,toys,PROD_1323,Advanced Toys Line,2,140.77,281.54
Edge,a54c60b8,2026-01-19T17:43:23.569611Z,tablet,KS,Coxchester,US,SmartChoice,sports,PROD_1800,Premium Sports Model,4,452.05,1808.20
Edge,a54c60b8,2026-01-19T17:43:23.569611Z,tablet,KS,Coxchester,US,EliteChoice,sports,PROD_1634,Modern Sports Bundle,4,164.06,656.24
Edge,a54c60b8,2026-01-19T17:43:23.569611Z,tablet,KS,Coxchester,US,HomeMax,beauty,PROD_1462,Pro Beauty Series,4,432.13,1728.52
Edge,a54c60b8,2026-01-19T17:43:23.569611Z,tablet,KS,Coxchester,US,ProGear,toys,PROD_2280,Advanced Toys Series,2,401.07,802.14
Firefox,a54c60b8,2026-01-19T17:43:23.569611Z,mobile,KS,Coxchester,US,StyleCo,toys,PROD_1323,Advanced Toys Line,2,140.77,281.54
Firefox,a54c60b8,2026-01-19T17:43:23.569611Z,mobile,KS,Coxchester,US,SmartChoice,sports,PROD_1800,Premium Sports Model,4,452.05,1808.20
Firefox,a54c60b8,2026-01-19T17:43:23.569611Z,mobile,KS,Coxchester,US,EliteChoice,sports,PROD_1634,Modern Sports Bundle,4,164.06,656.24
Firefox,a54c60b8,2026-01-19T17:43:23.569611Z,mobile,KS,Coxchester,US,HomeMax,beauty,PROD_1462,Pro Beauty Series,4,432.13,1728.52
Firefox,a54c60b8,2026-01-19T17:43:23.569611Z,mobile,KS,Coxchester,US,ProGear,toys,PROD_2280,Advanced Toys Series,2,401.07,802.14
Safari,ece7df28,2026-01-19T17:43:23.628271Z,desktop,NV,Mckenzieville,US,GreenLife,toys,PROD_2073,Compact Toys Model,2,45.06,90.12
Safari,ece7df28,2026-01-19T17:43:23.628271Z,desktop,NV,Mckenzieville,US,EliteChoice,home,PROD_2235,Elite Home Pack,4,132.7,530.80
Safari,ece7df28,2026-01-19T17:43:23.628271Z,desktop,NV,Mckenzieville,US,GreenLife,books,PROD_2814,Ultra Books Series,5,352.11,1760.55
Safari,ece7df28,2026-01-19T17:43:23.628271Z,desktop,NV,Mckenzieville,US,HomeMax,toys,PROD_2222,Advanced Toys Set,3,266.69,800.07
Chrome,1e30ba4b,2026-01-19T17:43:25.029094Z,tablet,MA,Lisamouth,US,EliteChoice,sports,PROD_2695,Ultra Sports Bundle,4,199.56,798.24
Chrome,1e30ba4b,2026-01-19T17:43:25.029094Z,tablet,MA,Lisamouth,US,GreenLife,clothing,PROD_1911,Classic Clothing Pack,1,314.69,314.69
Chrome,1e30ba4b,2026-01-19T17:43:25.029094Z,tablet,MA,Lisamouth,US,SportFlex,food,PROD_1726,Pro Food Series,5,403.19,2015.95
Edge,c7df82da,2026-01-19T17:43:25.752357Z,desktop,MT,Victoriaport,US,ValueBest,books,PROD_1380,Pro Books Collection,2,334.69,669.38
Edge,c7df82da,2026-01-19T17:43:25.752357Z,desktop,MT,Victoriaport,US,StyleCo,electronics,PROD_1878,Pro Electronics Bundle,5,109.78,548.90
Edge,c7df82da,2026-01-19T17:43:25.752357Z,desktop,MT,Victoriaport,US,EliteChoice,toys,PROD_2072,Mega Toys Pack,1,176.34,176.34
Edge,c7df82da,2026-01-19T17:43:25.752357Z,desktop,MT,Victoriaport,US,GreenLife,home,PROD_2663,Elite Home Collection,1,404.28,404.28
Firefox,c23e44ef,2026-01-19T17:43:26.050517Z,tablet,TX,South Tiffanyshire,US,PremiumPlus,home,PROD_2846,Ultra Home Set,5,315.96,1579.80
Firefox,c23e44ef,2026-01-19T17:43:26.050517Z,tablet,TX,South Tiffanyshire,US,EliteChoice,home,PROD_1654,Pro Home Collection,1,179.21,179.21
Chrome,3d8ef619,2026-01-19T17:43:26.176871Z,desktop,MH,Deborahland,US,HomeMax,books,PROD_1699,Ultra Books Model,5,20.64,103.20
Chrome,3d8ef619,2026-01-19T17:43:26.176871Z,desktop,MH,Deborahland,US,TechPro,electronics,PROD_2197,Basic Electronics Series,2,136.54,273.08
Chrome,3d8ef619,2026-01-19T17:43:26.176871Z,desktop,MH,Deborahland,US,ProGear,electronics,PROD_1918,Advanced Electronics Set,2,241.99,483.98
