browser,user_id,t_timestamp,device,state,city,country,category,product_id,product_name,quantity,unit_price,line_revenue
Chrome,f143262f,2026-01-10T19:08:38.369574Z,mobile,WA,Colebury,QA,home,PROD_1000,Difficult Home,3,214.87,644.61
Chrome,a748dbcf,2026-01-10T19:08:39.018108Z,mobile,KS,North Courtney,NL,electronics,PROD_1054,Future Electronics,3,370.29,1110.87
Chrome,a748dbcf,2026-01-10T19:08:39.018108Z,mobile,KS,North Courtney,NL,toys,PROD_1187,Anyone Toys,4,67.6,270.40
Chrome,a748dbcf,2026-01-10T19:08:39.018108Z,mobile,KS,North Courtney,NL,home,PROD_1135,Chance Home,1,270.11,270.11
Chrome,a748dbcf,2026-01-10T19:08:39.018108Z,mobile,KS,North Courtney,NL,food,PROD_1125,Treat Food,3,33.44,100.32
Chrome,a748dbcf,2026-01-10T19:08:39.018108Z,mobile,KS,North Courtney,NL,food,PROD_1129,Individual Food,3,280.26,840.78
Chrome,aefcfad8,2026-01-10T19:08:40.636942Z,tablet,NY,Ericaport,EE,electronics,PROD_1015,Threat Electronics,2,93.93,187.86
Chrome,aefcfad8,2026-01-10T19:08:40.636942Z,tablet,NY,Ericaport,EE,electronics,PROD_1056,Entire Electronics,4,146.17,584.68
Firefox,6b65a6a4,2026-01-10T19:08:41.061167Z,desktop,VA,Gilesville,MV,toys,PROD_1046,Citizen Toys,3,79.48,238.44
Firefox,6b65a6a4,2026-01-10T19:08:41.061167Z,desktop,VA,Gilesville,MV,sports,PROD_1192,Newspaper Sports,1,424.68,424.68
Chrome,a748dbcf,2026-01-10T19:08:41.107077Z,mobile,PW,Bishopshire,KM,home,PROD_1056,American Home,2,430.51,861.02
Chrome,a748dbcf,2026-01-10T19:08:41.107077Z,mobile,PW,Bishopshire,KM,home,PROD_1054,I Home,3,415.44,1246.32
Chrome,a748dbcf,2026-01-10T19:08:41.107077Z,mobile,PW,Bishopshire,KM,clothing,PROD_1087,Interesting Clothing,1,172.12,172.12
Chrome,a748dbcf,2026-01-10T19:08:41.107077Z,mobile,PW,Bishopshire,KM,home,PROD_1109,Surface Home,2,227.75,455.50
Chrome,ab9099a4,2026-01-10T19:08:41.442491Z,desktop,FL,South Jamesport,GT,food,PROD_1096,Democratic Food,5,388.75,1943.75
Chrome,ab9099a4,2026-01-10T19:08:41.442491Z,desktop,FL,South Jamesport,GT,electronics,PROD_1147,Health Electronics,2,87.43,174.86
Chrome,ab9099a4,2026-01-10T19:08:41.442491Z,desktop,FL,South Jamesport,GT,electronics,PROD_1080,Some Electronics,5,435.98,2179.90
Chrome,ab9099a4,2026-01-10T19:08:41.442491Z,desktop,FL,South Jamesport,GT,books,PROD_1053,Speech Books,4,272.84,1091.36
Firefox,43b7a3a6,2026-01-10T19:08:41.591548Z,tablet,ND,Castilloburgh,GT,toys,PROD_1179,Out Toys,5,69.35,346.75
Firefox,43b7a3a6,2026-01-10T19:08:41.591548Z,tablet,ND,Castilloburgh,GT,electronics,PROD_1080,Pattern Electronics,1,163.62,163.62
Firefox,43b7a3a6,2026-01-10T19:08:41.591548Z,tablet,ND,Castilloburgh,GT,toys,PROD_1161,Stay Toys,5,205.43,1027.15
Firefox,43b7a3a6,2026-01-10T19:08:41.591548Z,tablet,ND,Castilloburgh,GT,beauty,PROD_1067,Social Beauty,1,411.17,411.17
Firefox,beb79919,2026-01-10T19:08:41.925938Z,mobile,PR,Cooperhaven,MU,books,PROD_1072,City Books,2,258.41,516.82
Firefox,beb79919,2026-01-10T19:08:41.925938Z,mobile,PR,Cooperhaven,MU,clothing,PROD_1070,Decide Clothing,4,73.05,292.20
Firefox,beb79919,2026-01-10T19:08:41.925938Z,mobile,PR,Cooperhaven,MU,food,PROD_1050,Return Food,2,296.98,593.96
Firefox,beb79919,2026-01-10T19:08:41.925938Z,mobile,PR,Cooperhaven,MU,electronics,PROD_1194,Mention Electronics,3,161.08,483.24
Firefox,beb79919,2026-01-10T19:08:41.925938Z,mobile,PR,Cooperhaven,MU,toys,PROD_1042,Candidate Toys,4,258.29,1033.16
Safari,ab9099a4,2026-01-10T19:08:42.211338Z,mobile,KS,Lake Maria,HN,electronics,PROD_1115,Recognize Electronics,5,404.11,2020.55
Safari,ab9099a4,2026-01-10T19:08:42.211338Z,mobile,KS,Lake Maria,HN,electronics,PROD_1181,Test Electronics,5,15.06,75.30
Safari,ab9099a4,2026-01-10T19:08:42.211338Z,mobile,KS,Lake Maria,HN,beauty,PROD_1105,Kid Beauty,4,128.65,514.60
Safari,ab9099a4,2026-01-10T19:08:42.211338Z,mobile,KS,Lake Maria,HN,books,PROD_1166,Health Books,2,488.8,977.60
Safari,ab9099a4,2026-01-10T19:08:42.211338Z,mobile,KS,Lake Maria,HN,food,PROD_1017,Within Food,3,285.02,855.06
Safari,7914c120,2026-01-10T19:08:42.423919Z,mobile,PA,Garciaport,GM,sports,PROD_1144,Both Sports,4,211.22,844.88
Safari,7914c120,2026-01-10T19:08:42.423919Z,mobile,PA,Garciaport,GM,sports,PROD_1035,Military Sports,2,280.13,560.26
Safari,ab9099a4,2026-01-10T19:08:44.725805Z,mobile,MI,Melissashire,SD,electronics,PROD_1026,Station Electronics,5,400.0,2000.00
Safari,ab9099a4,2026-01-10T19:08:44.725805Z,mobile,MI,Melissashire,SD,toys,PROD_1000,Room Toys,2,258.57,517.14
Safari,ab9099a4,2026-01-10T19:08:44.725805Z,mobile,MI,Melissashire,SD,books,PROD_1115,Alone Books,3,333.95,1001.85
Safari,ab9099a4,2026-01-10T19:08:44.725805Z,mobile,MI,Melissashire,SD,food,PROD_1151,Our Food,3,46.88,140.64
Edge,ab9099a4,2026-01-10T19:08:44.888904Z,tablet,MP,West Yeseniabury,BD,electronics,PROD_1136,After Electronics,5,492.14,2460.70
Edge,ab9099a4,2026-01-10T19:08:44.888904Z,tablet,MP,West Yeseniabury,BD,books,PROD_1066,Score Books,5,42.65,213.25
Edge,ab9099a4,2026-01-10T19:08:44.888904Z,tablet,MP,West Yeseniabury,BD,clothing,PROD_1063,Couple Clothing,5,277.64,1388.20
Chrome,7914c120,2026-01-10T19:08:45.297322Z,mobile,UT,Port Josephstad,MR,electronics,PROD_1153,Land Electronics,1,45.03,45.03
Chrome,7914c120,2026-01-10T19:08:45.297322Z,mobile,UT,Port Josephstad,MR,clothing,PROD_1086,Spring Clothing,1,268.86,268.86
Chrome,7914c120,2026-01-10T19:08:45.297322Z,mobile,UT,Port Josephstad,MR,food,PROD_1133,Next Food,4,203.13,812.52
Chrome,7914c120,2026-01-10T19:08:45.297322Z,mobile,UT,Port Josephstad,MR,electronics,PROD_1193,Others Electronics,2,368.92,737.84
Edge,7914c120,2026-01-10T19:08:45.297322Z,desktop,UT,Port Josephstad,MR,electronics,PROD_1153,Land Electronics,1,45.03,45.03
Edge,7914c120,2026-01-10T19:08:45.297322Z,desktop,UT,Port Josephstad,MR,clothing,PROD_1086,Spring Clothing,1,268.86,268.86
Edge,7914c120,2026-01-10T19:08:45.297322Z,desktop,UT,Port Josephstad,MR,food,PROD_1133,Next Food,4,203.13,812.52
Edge,7914c120,2026-01-10T19:08:45.297322Z,desktop,UT,Port Josephstad,MR,electronics,PROD_1193,Others Electronics,2,368.92,737.84
Safari,9a1de644,2026-01-10T19:08:45.581619Z,mobile,MD,Matthewfort,CR,books,PROD_1115,Already Books,4,101.74,406.96
Safari,9a1de644,2026-01-10T19:08:45.581619Z,mobile,MD,Matthewfort,CR,food,PROD_1100,Assume Food,2,290.15,580.30
Edge,080aadfb,2026-01-10T19:08:45.936480Z,tablet,ID,Whiteborough,PK,clothing,PROD_1088,Compare Clothing,1,455.98,455.98
Edge,080aadfb,2026-01-10T19:08:45.936480Z,tablet,ID,Whiteborough,PK,beauty,PROD_1002,Story Beauty,4,207.07,828.28
Edge,6c307511,2026-01-10T19:08:46.126090Z,mobile,FL,Ryanmouth,TV,clothing,PROD_1106,Hair Clothing,2,361.31,722.62
Edge,6c307511,2026-01-10T19:08:46.126090Z,mobile,FL,Ryanmouth,TV,food,PROD_1033,Computer Food,4,218.4,873.60
Firefox,6b65a6a4,2026-01-10T19:08:46.862806Z,mobile,TN,Newmanhaven,SK,books,PROD_1172,Human Books,5,69.15,345.75
Firefox,6b65a6a4,2026-01-10T19:08:46.862806Z,mobile,TN,Newmanhaven,SK,books,PROD_1041,Customer Books,2,362.76,725.52
Firefox,6b65a6a4,2026-01-10T19:08:46.862806Z,mobile,TN,Newmanhaven,SK,beauty,PROD_1141,Nice Beauty,3,367.1,1101.30
Firefox,6b65a6a4,2026-01-10T19:08:46.862806Z,mobile,TN,Newmanhaven,SK,toys,PROD_1128,Drug Toys,4,345.82,1383.28
Firefox,6b65a6a4,2026-01-10T19:08:46.862806Z,mobile,TN,Newmanhaven,SK,sports,PROD_1191,Pass Sports,2,82.93,165.86
Safari,bd9c66b3,2026-01-10T19:08:48.245869Z,mobile,WI,Jimmytown,AD,clothing,PROD_1122,Happy Clothing,1,255.18,255.18
Safari,bd9c66b3,2026-01-10T19:08:48.245869Z,mobile,WI,Jimmytown,AD,sports,PROD_1105,Behavior Sports,2,247.99,495.98
Safari,bd9c66b3,2026-01-10T19:08:48.245869Z,mobile,WI,Jimmytown,AD,sports,PROD_1073,Race Sports,1,437.87,437.87
Safari,bd9c66b3,2026-01-10T19:08:48.245869Z,mobile,WI,Jimmytown,AD,electronics,PROD_1195,Whatever Electronics,1,75.55,75.55
Safari,bd9c66b3,2026-01-10T19:08:48.245869Z,mobile,WI,Jimmytown,AD,beauty,PROD_1075,By Beauty,1,267.65,267.65
Edge,bd9c66b3,2026-01-10T19:08:49.374430Z,tablet,CO,Lake William,ZM,beauty,PROD_1124,Begin Beauty,5,18.0,90.00
Edge,bd9c66b3,2026-01-10T19:08:49.374430Z,tablet,CO,Lake William,ZM,toys,PROD_1180,Be Toys,3,97.42,292.26
Edge,bd9c66b3,2026-01-10T19:08:49.374430Z,tablet,CO,Lake William,ZM,clothing,PROD_1086,Nature Clothing,5,24.68,123.40
Edge,bd9c66b3,2026-01-10T19:08:49.374430Z,tablet,CO,Lake William,ZM,food,PROD_1188,Accept Food,5,469.14,2345.70
Edge,bd9c66b3,2026-01-10T19:08:49.374430Z,tablet,CO,Lake William,ZM,books,PROD_1043,Traditional Books,1,446.64,446.64
Chrome,bdd640fb,2026-01-10T19:08:50.393961Z,desktop,IA,Ginaport,TL,clothing,PROD_1021,Write Clothing,1,327.38,327.38
Chrome,bdd640fb,2026-01-10T19:08:50.393961Z,desktop,IA,Ginaport,TL,home,PROD_1151,Director Home,3,11.17,33.51
Chrome,bdd640fb,2026-01-10T19:08:50.393961Z,desktop,IA,Ginaport,TL,beauty,PROD_1054,Lead Beauty,3,91.7,275.10
Chrome,bdd640fb,2026-01-10T19:08:50.393961Z,desktop,IA,Ginaport,TL,toys,PROD_1185,Partner Toys,2,10.17,20.34
Chrome,bdd640fb,2026-01-10T19:08:50.393961Z,desktop,IA,Ginaport,TL,sports,PROD_1023,Run Sports,1,17.2,17.20
Firefox,6b65a6a4,2026-01-10T19:08:50.582959Z,mobile,FM,New Angela,TR,sports,PROD_1112,Right Sports,1,136.34,136.34
Firefox,6b65a6a4,2026-01-10T19:08:50.582959Z,mobile,FM,New Angela,TR,books,PROD_1034,Reach Books,5,88.6,443.00
Firefox,6b65a6a4,2026-01-10T19:08:50.582959Z,mobile,FM,New Angela,TR,food,PROD_1041,East Food,5,256.36,1281.80
Firefox,6b65a6a4,2026-01-10T19:08:50.582959Z,mobile,FM,New Angela,TR,toys,PROD_1063,Worry Toys,1,297.54,297.54
Edge,6c307511,2026-01-10T19:08:51.196595Z,mobile,MD,West Patrickside,AT,electronics,PROD_1119,Medical Electronics,1,487.22,487.22
Edge,6c307511,2026-01-10T19:08:51.196595Z,mobile,MD,West Patrickside,AT,clothing,PROD_1033,Give Clothing,5,461.62,2308.10
Edge,43b7a3a6,2026-01-10T19:08:51.359741Z,tablet,MD,West Kevin,GB,electronics,PROD_1020,Seem Electronics,4,84.82,339.28
Edge,43b7a3a6,2026-01-10T19:08:51.359741Z,tablet,MD,West Kevin,GB,home,PROD_1155,Professor Home,5,179.39,896.95
Edge,43b7a3a6,2026-01-10T19:08:51.359741Z,tablet,MD,West Kevin,GB,toys,PROD_1061,Some Toys,1,235.97,235.97
Edge,43b7a3a6,2026-01-10T19:08:51.359741Z,tablet,MD,West Kevin,GB,food,PROD_1053,Over Food,1,327.78,327.78
Safari,5715bd6f,2026-01-10T19:08:51.459607Z,mobile,IA,South Michaelberg,AZ,sports,PROD_1133,Piece Sports,1,277.36,277.36
Safari,5715bd6f,2026-01-10T19:08:51.459607Z,mobile,IA,South Michaelberg,AZ,home,PROD_1116,Player Home,2,43.88,87.76
Safari,5715bd6f,2026-01-10T19:08:51.459607Z,mobile,IA,South Michaelberg,AZ,clothing,PROD_1128,This Clothing,2,316.74,633.48
Safari,5715bd6f,2026-01-10T19:08:51.459607Z,mobile,IA,South Michaelberg,AZ,electronics,PROD_1161,Improve Electronics,1,426.23,426.23
Safari,5715bd6f,2026-01-10T19:08:51.459607Z,mobile,IA,South Michaelberg,AZ,books,PROD_1152,Position Books,2,377.89,755.78
Firefox,5715bd6f,2026-01-10T19:08:51.662951Z,mobile,KY,New Sethmouth,PG,sports,PROD_1179,May Sports,4,312.67,1250.68
Firefox,5715bd6f,2026-01-10T19:08:51.662951Z,mobile,KY,New Sethmouth,PG,home,PROD_1032,Cup Home,4,263.73,1054.92
Firefox,5715bd6f,2026-01-10T19:08:51.662951Z,mobile,KY,New Sethmouth,PG,beauty,PROD_1138,Finish Beauty,5,60.96,304.80
Firefox,5715bd6f,2026-01-10T19:08:51.662951Z,mobile,KY,New Sethmouth,PG,sports,PROD_1090,Food Sports,1,195.2,195.20
Firefox,5715bd6f,2026-01-10T19:08:51.662951Z,mobile,KY,New Sethmouth,PG,sports,PROD_1137,Loss Sports,1,371.17,371.17
Edge,5715bd6f,2026-01-10T19:08:51.946956Z,mobile,RI,West Melissaport,SR,beauty,PROD_1072,Mr Beauty,3,434.7,1304.10
Edge,5715bd6f,2026-01-10T19:08:51.946956Z,mobile,RI,West Melissaport,SR,clothing,PROD_1021,Raise Clothing,2,357.22,714.44
Edge,5715bd6f,2026-01-10T19:08:51.946956Z,mobile,RI,West Melissaport,SR,sports,PROD_1030,You Sports,2,315.4,630.80
Edge,5715bd6f,2026-01-10T19:08:51.946956Z,mobile,RI,West Melissaport,SR,electronics,PROD_1098,Special Electronics,5,244.64,1223.20
Edge,956269f0,2026-01-10T19:08:52.152146Z,mobile,VA,Buckleyside,SV,home,PROD_1176,Somebody Home,2,101.11,202.22
Edge,956269f0,2026-01-10T19:08:52.152146Z,mobile,VA,Buckleyside,SV,sports,PROD_1073,Now Sports,5,276.24,1381.20
Edge,956269f0,2026-01-10T19:08:52.152146Z,mobile,VA,Buckleyside,SV,electronics,PROD_1176,Cup Electronics,5,157.38,786.90
Edge,956269f0,2026-01-10T19:08:52.152146Z,mobile,VA,Buckleyside,SV,clothing,PROD_1145,Husband Clothing,4,190.17,760.68
Edge,956269f0,2026-01-10T19:08:52.152146Z,mobile,VA,Buckleyside,SV,electronics,PROD_1199,Cell Electronics,1,248.23,248.23
Edge,4b0dbb41,2026-01-10T19:08:52.277841Z,tablet,GU,New Josephhaven,SB,sports,PROD_1168,Almost Sports,2,198.27,396.54
Edge,4b0dbb41,2026-01-10T19:08:52.277841Z,tablet,GU,New Josephhaven,SB,toys,PROD_1016,Service Toys,5,339.07,1695.35
Edge,4b0dbb41,2026-01-10T19:08:52.277841Z,tablet,GU,New Josephhaven,SB,beauty,PROD_1116,Southern Beauty,5,307.74,1538.70
Edge,4b0dbb41,2026-01-10T19:08:52.277841Z,tablet,GU,New Josephhaven,SB,home,PROD_1146,None Home,5,244.76,1223.80
Edge,4b0dbb41,2026-01-10T19:08:52.277841Z,tablet,GU,New Josephhaven,SB,home,PROD_1009,Environmental Home,4,99.82,399.28
