browser,user_id,t_timestamp,device,state,city,country,category,product_id,product_name,quantity,unit_price,line_revenue
Firefox,beb79919,2026-01-11T15:53:52.453293Z,mobile,CO,South Donna,MU,electronics,PROD_1120,For Electronics,3,383.32,1149.96
Firefox,beb79919,2026-01-11T15:53:52.453293Z,mobile,CO,South Donna,MU,toys,PROD_1038,Or Toys,5,99.33,496.65
Chrome,7914c120,2026-01-11T15:53:54.984466Z,tablet,CA,Gonzalezburgh,MG,electronics,PROD_1133,Power Electronics,5,320.37,1601.85
Chrome,7914c120,2026-01-11T15:53:54.984466Z,tablet,CA,Gonzalezburgh,MG,beauty,PROD_1160,Issue Beauty,3,156.63,469.89
Firefox,81f631d4,2026-01-11T15:53:55.718061Z,desktop,NJ,Patricktown,HR,home,PROD_1035,Occur Home,2,335.04,670.08
Firefox,81f631d4,2026-01-11T15:53:55.718061Z,desktop,NJ,Patricktown,HR,electronics,PROD_1031,Picture Electronics,4,100.25,401.00
Firefox,81f631d4,2026-01-11T15:53:55.718061Z,desktop,NJ,Patricktown,HR,toys,PROD_1195,Sea Toys,4,491.14,1964.56
Firefox,81f631d4,2026-01-11T15:53:55.718061Z,desktop,NJ,Patricktown,HR,clothing,PROD_1006,Positive Clothing,2,199.87,399.74
Firefox,81f631d4,2026-01-11T15:53:55.718061Z,desktop,NJ,Patricktown,HR,books,PROD_1189,Fact Books,1,245.86,245.86
Chrome,885f6e66,2026-01-11T15:53:57.104950Z,mobile,MN,East Kendra,HT,beauty,PROD_1000,Cup Beauty,4,227.86,911.44
Chrome,885f6e66,2026-01-11T15:53:57.104950Z,mobile,MN,East Kendra,HT,food,PROD_1001,Industry Food,3,51.12,153.36
Chrome,885f6e66,2026-01-11T15:53:57.104950Z,mobile,MN,East Kendra,HT,clothing,PROD_1195,Off Clothing,3,23.67,71.01
Chrome,885f6e66,2026-01-11T15:53:57.104950Z,mobile,MN,East Kendra,HT,beauty,PROD_1139,Change Beauty,2,307.04,614.08
Chrome,885f6e66,2026-01-11T15:53:57.104950Z,mobile,MN,East Kendra,HT,toys,PROD_1030,Particularly Toys,4,131.28,525.12
Chrome,81f631d4,2026-01-11T15:53:58.489745Z,mobile,WY,New Michael,TT,electronics,PROD_1167,Fill Electronics,1,290.01,290.01
Chrome,81f631d4,2026-01-11T15:53:58.489745Z,mobile,WY,New Michael,TT,clothing,PROD_1055,Understand Clothing,3,394.62,1183.86
Chrome,81f631d4,2026-01-11T15:53:58.489745Z,mobile,WY,New Michael,TT,food,PROD_1065,Successful Food,4,316.84,1267.36
Chrome,81f631d4,2026-01-11T15:53:58.489745Z,mobile,WY,New Michael,TT,toys,PROD_1074,Require Toys,3,145.58,436.74
Chrome,885f6e66,2026-01-11T15:53:59.379871Z,mobile,MI,Rodriguezchester,ID,home,PROD_1124,Such Home,5,288.84,1444.20
Chrome,885f6e66,2026-01-11T15:53:59.379871Z,mobile,MI,Rodriguezchester,ID,books,PROD_1085,White Books,5,374.62,1873.10
Chrome,885f6e66,2026-01-11T15:53:59.379871Z,mobile,MI,Rodriguezchester,ID,food,PROD_1109,Visit Food,4,467.95,1871.80
Edge,e27a984d,2026-01-11T15:53:47.551147Z,desktop,UT,Glassburgh,EC,clothing,PROD_1187,Such Clothing,2,229.04,458.08
Edge,e27a984d,2026-01-11T15:53:47.551147Z,desktop,UT,Glassburgh,EC,sports,PROD_1054,Film Sports,5,78.52,392.60
Edge,e27a984d,2026-01-11T15:53:47.551147Z,desktop,UT,Glassburgh,EC,clothing,PROD_1016,Officer Clothing,5,22.56,112.80
Edge,e27a984d,2026-01-11T15:53:47.551147Z,desktop,UT,Glassburgh,EC,beauty,PROD_1151,Nearly Beauty,4,236.54,946.16
Edge,e27a984d,2026-01-11T15:53:47.551147Z,desktop,UT,Glassburgh,EC,clothing,PROD_1152,Hour Clothing,1,77.75,77.75
Safari,e27a984d,2026-01-11T15:53:50.092218Z,mobile,VA,Davischester,IS,food,PROD_1199,Friend Food,3,190.1,570.30
Safari,e27a984d,2026-01-11T15:53:50.092218Z,mobile,VA,Davischester,IS,electronics,PROD_1080,Tax Electronics,1,66.78,66.78
Safari,e27a984d,2026-01-11T15:53:50.092218Z,mobile,VA,Davischester,IS,electronics,PROD_1063,Front Electronics,1,431.79,431.79
Safari,e27a984d,2026-01-11T15:53:50.092218Z,mobile,VA,Davischester,IS,home,PROD_1162,Decade Home,4,189.46,757.84
Safari,dd2467ac,2026-01-11T15:53:50.769179Z,tablet,NH,Billfort,BE,sports,PROD_1011,Look Sports,4,33.99,135.96
Safari,dd2467ac,2026-01-11T15:53:50.769179Z,tablet,NH,Billfort,BE,clothing,PROD_1194,Activity Clothing,5,126.0,630.00
Safari,dd2467ac,2026-01-11T15:53:50.769179Z,tablet,NH,Billfort,BE,toys,PROD_1112,Mention Toys,2,206.13,412.26
Safari,98ae4334,2026-01-11T15:53:52.586871Z,desktop,ID,Murrayfurt,MH,home,PROD_1024,American Home,1,109.5,109.50
Safari,98ae4334,2026-01-11T15:53:52.586871Z,desktop,ID,Murrayfurt,MH,home,PROD_1100,Street Home,3,14.62,43.86
Safari,98ae4334,2026-01-11T15:53:52.586871Z,desktop,ID,Murrayfurt,MH,food,PROD_1063,Question Food,4,491.45,1965.80
Safari,98ae4334,2026-01-11T15:53:52.586871Z,desktop,ID,Murrayfurt,MH,sports,PROD_1185,Night Sports,5,270.93,1354.65
Edge,8dcdcd03,2026-01-11T15:53:52.733967Z,mobile,AR,Lake Amanda,BB,clothing,PROD_1138,Military Clothing,3,131.31,393.93
Edge,8dcdcd03,2026-01-11T15:53:52.733967Z,mobile,AR,Lake Amanda,BB,clothing,PROD_1190,Second Clothing,1,433.71,433.71
Edge,8dcdcd03,2026-01-11T15:53:52.733967Z,mobile,AR,Lake Amanda,BB,beauty,PROD_1016,Want Beauty,4,161.9,647.60
Edge,8dcdcd03,2026-01-11T15:53:52.733967Z,mobile,AR,Lake Amanda,BB,books,PROD_1111,Television Books,1,438.95,438.95
Edge,8dcdcd03,2026-01-11T15:53:52.733967Z,mobile,AR,Lake Amanda,BB,clothing,PROD_1001,General Clothing,5,200.7,1003.50
Chrome,310c0c00,2026-01-11T15:53:55.078787Z,mobile,MA,Reeseshire,HN,electronics,PROD_1144,Call Electronics,2,74.35,148.70
Chrome,310c0c00,2026-01-11T15:53:55.078787Z,mobile,MA,Reeseshire,HN,beauty,PROD_1199,Brother Beauty,1,477.74,477.74
Chrome,310c0c00,2026-01-11T15:53:55.078787Z,mobile,MA,Reeseshire,HN,toys,PROD_1092,Phone Toys,4,297.3,1189.20
Chrome,310c0c00,2026-01-11T15:53:55.078787Z,mobile,MA,Reeseshire,HN,electronics,PROD_1014,Reality Electronics,1,66.65,66.65
