browser,user_id,t_timestamp,device,state,city,country,brand,category,product_id,product_name,quantity,unit_price,line_revenue
Chrome,6efbe015,2026-01-19T17:48:08.258527Z,tablet,AK,East Rebecca,US,TechPro,clothing,PROD_1948,Essential Clothing Bundle,1,271.3,271.30
Chrome,6efbe015,2026-01-19T17:48:08.258527Z,tablet,AK,East Rebecca,US,SmartChoice,toys,PROD_1428,Elite Toys Line,5,342.88,1714.40
Chrome,6efbe015,2026-01-19T17:48:08.258527Z,tablet,AK,East Rebecca,US,TechPro,food,PROD_2771,Smart Food Line,2,279.46,558.92
Chrome,6efbe015,2026-01-19T17:48:08.258527Z,tablet,AK,East Rebecca,US,StyleCo,electronics,PROD_1878,Pro Electronics Bundle,2,115.12,230.24
Chrome,6efbe015,2026-01-19T17:48:08.258527Z,tablet,AK,East Rebecca,US,GreenLife,toys,PROD_1441,Elite Toys Set,5,346.05,1730.25
Chrome,953ba61b,2026-01-19T17:48:08.600576Z,desktop,MP,East Stephenview,US,PremiumPlus,toys,PROD_1841,Ultra Toys Version,4,97.98,391.92
Chrome,953ba61b,2026-01-19T17:48:08.600576Z,desktop,MP,East Stephenview,US,GreenLife,food,PROD_2969,Smart Food Edition,1,439.63,439.63
Chrome,953ba61b,2026-01-19T17:48:08.600576Z,desktop,MP,East Stephenview,US,HomeMax,food,PROD_2551,Mega Food Set,4,416.23,1664.92
Chrome,953ba61b,2026-01-19T17:48:08.600576Z,desktop,MP,East Stephenview,US,ValueBest,electronics,PROD_2247,Professional Electronics Version,5,397.81,1989.05
Chrome,953ba61b,2026-01-19T17:48:08.600576Z,desktop,MP,East Stephenview,US,GreenLife,sports,PROD_1546,Essential Sports Pack,4,24.25,97.00
Chrome,67c4af28,2026-01-19T17:48:08.927445Z,mobile,SC,Lake Deniseton,US,ProGear,home,PROD_2661,Elite Home Line,5,361.86,1809.30
Chrome,67c4af28,2026-01-19T17:48:08.927445Z,mobile,SC,Lake Deniseton,US,PremiumPlus,electronics,PROD_1700,Advanced Electronics Edition,5,173.07,865.35
Chrome,67c4af28,2026-01-19T17:48:08.927445Z,mobile,SC,Lake Deniseton,US,GreenLife,toys,PROD_1512,Ultra Toys Version,5,373.23,1866.15
Chrome,67c4af28,2026-01-19T17:48:08.927445Z,mobile,SC,Lake Deniseton,US,PremiumPlus,home,PROD_2347,Smart Home Kit,5,180.44,902.20
Chrome,67c4af28,2026-01-19T17:48:08.927445Z,mobile,SC,Lake Deniseton,US,StyleCo,electronics,PROD_2745,Mega Electronics Bundle,3,133.4,400.20
Chrome,bfb2c495,2026-01-19T17:48:09.078406Z,mobile,ID,Rebeccafurt,US,ProGear,books,PROD_1838,Classic Books Line,3,312.33,936.99
Chrome,bfb2c495,2026-01-19T17:48:09.078406Z,mobile,ID,Rebeccafurt,US,SportFlex,books,PROD_1760,Modern Books Bundle,3,46.74,140.22
Chrome,bfb2c495,2026-01-19T17:48:09.078406Z,mobile,ID,Rebeccafurt,US,SportFlex,food,PROD_1859,Compact Food Model,1,418.62,418.62
Chrome,bfb2c495,2026-01-19T17:48:09.078406Z,mobile,ID,Rebeccafurt,US,ValueBest,electronics,PROD_2648,Basic Electronics Pack,5,8.73,43.65
Safari,ede1fb3a,2026-01-19T17:48:09.206993Z,desktop,DC,East Hollyfurt,US,StyleCo,toys,PROD_2954,Ultra Toys Version,3,123.97,371.91
Safari,ede1fb3a,2026-01-19T17:48:09.206993Z,desktop,DC,East Hollyfurt,US,PremiumPlus,books,PROD_1952,Deluxe Books Edition,4,236.13,944.52
Safari,ede1fb3a,2026-01-19T17:48:09.206993Z,desktop,DC,East Hollyfurt,US,SmartChoice,electronics,PROD_1972,Elite Electronics Pack,2,462.91,925.82
Safari,ede1fb3a,2026-01-19T17:48:09.206993Z,desktop,DC,East Hollyfurt,US,SmartChoice,food,PROD_1368,Deluxe Food Line,1,196.45,196.45
Safari,ede1fb3a,2026-01-19T17:48:09.206993Z,desktop,DC,East Hollyfurt,US,SmartChoice,books,PROD_1802,Compact Books Line,1,231.74,231.74
Safari,83f5e92f,2026-01-19T17:48:10.364973Z,tablet,DE,Kimberlymouth,US,SportFlex,books,PROD_1293,Mega Books Kit,5,284.47,1422.35
Safari,83f5e92f,2026-01-19T17:48:10.364973Z,tablet,DE,Kimberlymouth,US,GreenLife,clothing,PROD_1525,Elite Clothing Edition,2,301.99,603.98
Safari,83f5e92f,2026-01-19T17:48:10.364973Z,tablet,DE,Kimberlymouth,US,StyleCo,books,PROD_2017,Advanced Books Edition,3,132.86,398.58
Safari,83f5e92f,2026-01-19T17:48:10.364973Z,tablet,DE,Kimberlymouth,US,GreenLife,books,PROD_1691,Elite Books Series,2,350.7,701.40
Safari,83f5e92f,2026-01-19T17:48:10.364973Z,tablet,DE,Kimberlymouth,US,GreenLife,toys,PROD_2623,Smart Toys Edition,2,59.27,118.54
Firefox,9dd37a16,2026-01-19T17:48:10.720279Z,desktop,MH,Lake Amberstad,US,GreenLife,toys,PROD_2820,Elite Toys Version,1,22.26,22.26
Firefox,9dd37a16,2026-01-19T17:48:10.720279Z,desktop,MH,Lake Amberstad,US,PremiumPlus,electronics,PROD_1775,Compact Electronics Model,2,89.03,178.06
Firefox,9dd37a16,2026-01-19T17:48:10.720279Z,desktop,MH,Lake Amberstad,US,TechPro,food,PROD_2667,Compact Food Bundle,2,319.64,639.28
Firefox,9dd37a16,2026-01-19T17:48:10.720279Z,desktop,MH,Lake Amberstad,US,StyleCo,sports,PROD_2013,Ultra Sports Collection,5,142.57,712.85
Firefox,494a6a96,2026-01-19T17:48:10.754093Z,tablet,PA,Lake Victoriaview,US,PremiumPlus,electronics,PROD_2529,Compact Electronics Model,3,31.85,95.55
Firefox,494a6a96,2026-01-19T17:48:10.754093Z,tablet,PA,Lake Victoriaview,US,ProGear,food,PROD_1835,Essential Food Pack,3,361.1,1083.30
Firefox,494a6a96,2026-01-19T17:48:10.754093Z,tablet,PA,Lake Victoriaview,US,PremiumPlus,books,PROD_1220,Premium Books Collection,1,156.12,156.12
Firefox,494a6a96,2026-01-19T17:48:10.754093Z,tablet,PA,Lake Victoriaview,US,GreenLife,clothing,PROD_1144,Premium Clothing Series,4,215.85,863.40
Firefox,494a6a96,2026-01-19T17:48:10.754093Z,tablet,PA,Lake Victoriaview,US,GreenLife,food,PROD_2045,Modern Food Line,2,434.76,869.52
Edge,76c96032,2026-01-19T17:48:11.277451Z,tablet,HI,New Tracytown,US,PremiumPlus,home,PROD_1245,Elite Home Version,5,245.92,1229.60
Edge,76c96032,2026-01-19T17:48:11.277451Z,tablet,HI,New Tracytown,US,ProGear,food,PROD_2082,Smart Food Set,5,455.32,2276.60
Edge,c4a026f6,2026-01-19T17:48:11.578238Z,desktop,UT,Mariaburgh,US,ProGear,electronics,PROD_1918,Advanced Electronics Set,3,233.61,700.83
Edge,c4a026f6,2026-01-19T17:48:11.578238Z,desktop,UT,Mariaburgh,US,HomeMax,sports,PROD_2862,Advanced Sports Pack,5,31.37,156.85
Edge,c4a026f6,2026-01-19T17:48:11.578238Z,desktop,UT,Mariaburgh,US,ProGear,home,PROD_2706,Elite Home Edition,2,371.56,743.12
Edge,c4a026f6,2026-01-19T17:48:11.578238Z,desktop,UT,Mariaburgh,US,EliteChoice,electronics,PROD_2685,Premium Electronics Kit,4,41.5,166.00
Edge,c4a026f6,2026-01-19T17:48:11.578238Z,desktop,UT,Mariaburgh,US,HomeMax,beauty,PROD_2171,Basic Beauty Bundle,4,162.63,650.52
Firefox,d997eeea,2026-01-19T17:48:11.701036Z,mobile,NC,Kimfort,US,PremiumPlus,food,PROD_1561,Advanced Food Kit,5,438.22,2191.10
Firefox,d997eeea,2026-01-19T17:48:11.701036Z,mobile,NC,Kimfort,US,TechPro,electronics,PROD_1868,Professional Electronics Pack,3,151.93,455.79
Firefox,d997eeea,2026-01-19T17:48:11.701036Z,mobile,NC,Kimfort,US,StyleCo,beauty,PROD_2964,Professional Beauty Collection,4,63.52,254.08
Firefox,d997eeea,2026-01-19T17:48:11.701036Z,mobile,NC,Kimfort,US,SmartChoice,clothing,PROD_2330,Premium Clothing Series,2,258.27,516.54
Firefox,d997eeea,2026-01-19T17:48:11.701036Z,mobile,NC,Kimfort,US,HomeMax,food,PROD_2054,Pro Food Line,1,31.74,31.74
Firefox,642fa034,2026-01-19T17:48:12.318614Z,mobile,MT,Torreshaven,US,SportFlex,books,PROD_2388,Smart Books Pack,2,270.72,541.44
Firefox,642fa034,2026-01-19T17:48:12.318614Z,mobile,MT,Torreshaven,US,ValueBest,food,PROD_2385,Ultra Food Kit,3,158.11,474.33
Firefox,642fa034,2026-01-19T17:48:12.318614Z,mobile,MT,Torreshaven,US,StyleCo,clothing,PROD_2062,Basic Clothing Collection,1,98.21,98.21
Firefox,642fa034,2026-01-19T17:48:12.318614Z,mobile,MT,Torreshaven,US,StyleCo,clothing,PROD_1684,Ultra Clothing Bundle,4,367.06,1468.24
Firefox,642fa034,2026-01-19T17:48:12.318614Z,mobile,MT,Torreshaven,US,SmartChoice,books,PROD_1802,Compact Books Line,3,241.26,723.78
Edge,1b07af9d,2026-01-19T17:48:12.446751Z,tablet,NH,Robinfurt,US,TechPro,home,PROD_2035,Pro Home Collection,2,249.65,499.30
Edge,1b07af9d,2026-01-19T17:48:12.446751Z,tablet,NH,Robinfurt,US,TechPro,home,PROD_1767,Modern Home Pack,3,478.28,1434.84
Edge,1b07af9d,2026-01-19T17:48:12.446751Z,tablet,NH,Robinfurt,US,SportFlex,clothing,PROD_1653,Elite Clothing Bundle,3,235.48,706.44
Edge,1b07af9d,2026-01-19T17:48:12.446751Z,tablet,NH,Robinfurt,US,PremiumPlus,books,PROD_2151,Deluxe Books Edition,1,269.64,269.64
Safari,348d3c88,2026-01-19T17:48:12.685189Z,mobile,NM,South Latoya,US,EliteChoice,clothing,PROD_2443,Smart Clothing Collection,5,162.57,812.85
Safari,348d3c88,2026-01-19T17:48:12.685189Z,mobile,NM,South Latoya,US,SmartChoice,sports,PROD_2977,Compact Sports Set,4,15.05,60.20
Safari,348d3c88,2026-01-19T17:48:12.685189Z,mobile,NM,South Latoya,US,GreenLife,sports,PROD_1849,Modern Sports Line,4,37.98,151.92
Firefox,49bb0bd0,2026-01-19T17:48:12.804730Z,desktop,IA,Lake Mark,US,ProGear,electronics,PROD_2086,Modern Electronics Collection,2,368.4,736.80
Firefox,49bb0bd0,2026-01-19T17:48:12.804730Z,desktop,IA,Lake Mark,US,EliteChoice,home,PROD_1750,Classic Home Collection,1,71.43,71.43
Firefox,49bb0bd0,2026-01-19T17:48:12.804730Z,desktop,IA,Lake Mark,US,ProGear,beauty,PROD_1225,Elite Beauty Kit,3,310.51,931.53
Chrome,cef5996a,2026-01-19T17:48:12.822724Z,mobile,CT,Port Terrifort,US,ValueBest,toys,PROD_2244,Advanced Toys Set,4,287.25,1149.00
Chrome,cef5996a,2026-01-19T17:48:12.822724Z,mobile,CT,Port Terrifort,US,ValueBest,sports,PROD_1937,Elite Sports Collection,4,196.01,784.04
Chrome,cef5996a,2026-01-19T17:48:12.822724Z,mobile,CT,Port Terrifort,US,EliteChoice,sports,PROD_1281,Professional Sports Collection,3,160.96,482.88
Chrome,cef5996a,2026-01-19T17:48:12.822724Z,mobile,CT,Port Terrifort,US,StyleCo,sports,PROD_2013,Ultra Sports Collection,2,139.62,279.24
Chrome,cef5996a,2026-01-19T17:48:12.822724Z,mobile,CT,Port Terrifort,US,SportFlex,books,PROD_2261,Deluxe Books Pack,1,276.75,276.75
Edge,0f5e080a,2026-01-19T17:48:13.134242Z,tablet,GU,Davidborough,US,SportFlex,toys,PROD_1175,Essential Toys Set,1,344.89,344.89
Edge,0f5e080a,2026-01-19T17:48:13.134242Z,tablet,GU,Davidborough,US,SportFlex,home,PROD_2074,Modern Home Edition,4,12.59,50.36
Edge,0f5e080a,2026-01-19T17:48:13.134242Z,tablet,GU,Davidborough,US,PremiumPlus,toys,PROD_2245,Compact Toys Bundle,2,41.0,82.00
Safari,e1e25c2d,2026-01-19T17:48:13.312039Z,tablet,TN,Nicolemouth,US,SportFlex,sports,PROD_1465,Modern Sports Bundle,1,43.98,43.98
Safari,e1e25c2d,2026-01-19T17:48:13.312039Z,tablet,TN,Nicolemouth,US,SportFlex,books,PROD_1379,Premium Books Model,5,255.52,1277.60
Firefox,8bd2c42f,2026-01-19T17:48:13.632517Z,mobile,MD,West Christopherburgh,US,SportFlex,electronics,PROD_2186,Basic Electronics Edition,4,245.67,982.68
Firefox,8bd2c42f,2026-01-19T17:48:13.632517Z,mobile,MD,West Christopherburgh,US,ProGear,electronics,PROD_1721,Modern Electronics Pack,1,107.04,107.04
Firefox,8bd2c42f,2026-01-19T17:48:13.632517Z,mobile,MD,West Christopherburgh,US,ValueBest,food,PROD_1256,Classic Food Line,4,139.66,558.64
Firefox,8bd2c42f,2026-01-19T17:48:13.632517Z,mobile,MD,West Christopherburgh,US,StyleCo,sports,PROD_2790,Basic Sports Edition,4,180.1,720.40
Firefox,db1f55a2,2026-01-19T17:48:13.927727Z,tablet,SD,New Dustin,US,HomeMax,food,PROD_1762,Modern Food Version,4,387.3,1549.20
Firefox,db1f55a2,2026-01-19T17:48:13.927727Z,tablet,SD,New Dustin,US,GreenLife,home,PROD_1660,Professional Home Kit,1,297.07,297.07
Firefox,db1f55a2,2026-01-19T17:48:13.927727Z,tablet,SD,New Dustin,US,HomeMax,toys,PROD_2746,Basic Toys Pack,3,177.31,531.93
Safari,6f5e2ad0,2026-01-19T17:48:14.410375Z,mobile,RI,Jonesshire,US,SmartChoice,beauty,PROD_1516,Basic Beauty Collection,1,13.7,13.70
Safari,6f5e2ad0,2026-01-19T17:48:14.410375Z,mobile,RI,Jonesshire,US,StyleCo,electronics,PROD_1858,Advanced Electronics Line,3,215.26,645.78
Safari,6f5e2ad0,2026-01-19T17:48:14.410375Z,mobile,RI,Jonesshire,US,SmartChoice,beauty,PROD_2818,Smart Beauty Pack,4,451.91,1807.64
Safari,6f5e2ad0,2026-01-19T17:48:14.410375Z,mobile,RI,Jonesshire,US,PremiumPlus,books,PROD_2491,Mega Books Bundle,4,414.89,1659.56
Safari,6f5e2ad0,2026-01-19T17:48:14.410375Z,mobile,RI,Jonesshire,US,ProGear,electronics,PROD_1918,Advanced Electronics Set,2,246.02,492.04
Firefox,26492592,2026-01-19T17:48:14.822922Z,mobile,AR,North Karenville,US,PremiumPlus,home,PROD_2505,Classic Home Pack,5,312.06,1560.30
Firefox,26492592,2026-01-19T17:48:14.822922Z,mobile,AR,North Karenville,US,ProGear,food,PROD_1327,Deluxe Food Kit,4,218.88,875.52
Edge,8977547f,2026-01-19T17:48:15.115377Z,tablet,WA,West Jonathanstad,US,SmartChoice,books,PROD_1744,Advanced Books Kit,5,365.64,1828.20
Edge,8977547f,2026-01-19T17:48:15.115377Z,tablet,WA,West Jonathanstad,US,EliteChoice,home,PROD_1616,Advanced Home Line,2,313.85,627.70
Edge,8977547f,2026-01-19T17:48:15.115377Z,tablet,WA,West Jonathanstad,US,PremiumPlus,food,PROD_1561,Advanced Food Kit,2,478.7,957.40
Edge,8977547f,2026-01-19T17:48:15.115377Z,tablet,WA,West Jonathanstad,US,GreenLife,home,PROD_2663,Elite Home Collection,3,397.47,1192.41
Firefox,c6a500ae,2026-01-19T17:48:16.283204Z,desktop,AR,Port Ryanville,US,ValueBest,home,PROD_1381,Ultra Home Line,5,157.47,787.35
Firefox,c6a500ae,2026-01-19T17:48:16.283204Z,desktop,AR,Port Ryanville,US,SportFlex,toys,PROD_1535,Professional Toys Set,3,57.09,171.27
Firefox,c6a500ae,2026-01-19T17:48:16.283204Z,desktop,AR,Port Ryanville,US,PremiumPlus,beauty,PROD_2339,Modern Beauty Model,1,367.38,367.38
Firefox,c6a500ae,2026-01-19T17:48:16.283204Z,desktop,AR,Port Ryanville,US,EliteChoice,beauty,PROD_1528,Classic Beauty Pack,3,177.72,533.16
Firefox,c6a500ae,2026-01-19T17:48:16.283204Z,desktop,AR,Port Ryanville,US,GreenLife,beauty,PROD_1359,Smart Beauty Kit,3,33.99,101.97
Safari,5686884e,2026-01-19T17:48:16.324411Z,tablet,MP,South Kimberly,US,ValueBest,beauty,PROD_1172,Modern Beauty Kit,2,456.69,913.38
Safari,5686884e,2026-01-19T17:48:16.324411Z,tablet,MP,South Kimberly,US,ProGear,sports,PROD_2487,Smart Sports Pack,2,62.76,125.52
Safari,5686884e,2026-01-19T17:48:16.324411Z,tablet,MP,South Kimberly,US,TechPro,beauty,PROD_1277,Basic Beauty Kit,3,37.22,111.66
Safari,29046767,2026-01-19T17:48:17.130951Z,mobile,OK,East Stevenberg,US,EliteChoice,clothing,PROD_1254,Classic Clothing Line,2,422.36,844.72
Safari,29046767,2026-01-19T17:48:17.130951Z,mobile,OK,East Stevenberg,US,SportFlex,electronics,PROD_1784,Ultimate Electronics Line,2,284.91,569.82
Safari,29046767,2026-01-19T17:48:17.130951Z,mobile,OK,East Stevenberg,US,HomeMax,clothing,PROD_2938,Essential Clothing Collection,1,20.25,20.25
Safari,29046767,2026-01-19T17:48:17.130951Z,mobile,OK,East Stevenberg,US,StyleCo,clothing,PROD_1851,Mega Clothing Edition,2,312.83,625.66
Edge,67148fd3,2026-01-19T17:48:18.090198Z,desktop,MT,South Kimberlyborough,US,TechPro,food,PROD_1393,Advanced Food Series,3,26.52,79.56
Edge,67148fd3,2026-01-19T17:48:18.090198Z,desktop,MT,South Kimberlyborough,US,TechPro,electronics,PROD_1868,Professional Electronics Pack,3,155.72,467.16
Edge,67148fd3,2026-01-19T17:48:18.090198Z,desktop,MT,South Kimberlyborough,US,HomeMax,food,PROD_2551,Mega Food Set,5,464.47,2322.35
Edge,67148fd3,2026-01-19T17:48:18.090198Z,desktop,MT,South Kimberlyborough,US,TechPro,beauty,PROD_1656,Mega Beauty Kit,2,348.43,696.86
Safari,ad38600e,2026-01-19T17:48:18.494529Z,desktop,GA,New Richardtown,US,TechPro,electronics,PROD_2535,Classic Electronics Model,3,297.23,891.69
Safari,ad38600e,2026-01-19T17:48:18.494529Z,desktop,GA,New Richardtown,US,SmartChoice,electronics,PROD_2861,Professional Electronics Bundle,5,196.1,980.50
Safari,ad38600e,2026-01-19T17:48:18.494529Z,desktop,GA,New Richardtown,US,TechPro,sports,PROD_1724,Modern Sports Version,1,337.2,337.20
Safari,50f2f576,2026-01-19T17:48:19.925622Z,desktop,PR,Austinberg,US,EliteChoice,sports,PROD_2695,Ultra Sports Bundle,3,199.63,598.89
Firefox,3b2f8289,2026-01-19T17:48:21.294872Z,tablet,VT,South Katherineshire,US,ProGear,sports,PROD_2153,Professional Sports Pack,5,388.0,1940.00
Firefox,3b2f8289,2026-01-19T17:48:21.294872Z,tablet,VT,South Katherineshire,US,StyleCo,beauty,PROD_2139,Deluxe Beauty Collection,4,27.79,111.16
Firefox,3b2f8289,2026-01-19T17:48:21.294872Z,tablet,VT,South Katherineshire,US,SportFlex,food,PROD_1138,Premium Food Series,1,148.77,148.77
Firefox,3b2f8289,2026-01-19T17:48:21.294872Z,tablet,VT,South Katherineshire,US,GreenLife,home,PROD_1251,Ultra Home Series,2,299.18,598.36
Firefox,cd3e5c9a,2026-01-19T17:46:46.898350Z,desktop,MN,Port Lori,US,GreenLife,books,PROD_1106,Pro Books Set,3,287.23,861.69
Edge,f3dc9edc,2026-01-19T17:46:47.880071Z,mobile,TX,Jasminefort,US,StyleCo,clothing,PROD_1335,Premium Clothing Kit,3,290.56,871.68
Edge,f3dc9edc,2026-01-19T17:46:47.880071Z,mobile,TX,Jasminefort,US,SportFlex,sports,PROD_1460,Deluxe Sports Line,5,217.61,1088.05
