browser,user_id,t_timestamp,device,state,city,country,brand,category,product_id,product_name,quantity,unit_price,line_revenue
Chrome,9411828e,2026-01-19T17:47:01.685729Z,desktop,KS,Amandaville,US,SportFlex,food,PROD_1284,Smart Food Edition,1,292.54,292.54
Chrome,9411828e,2026-01-19T17:47:01.685729Z,desktop,KS,Amandaville,US,TechPro,food,PROD_2741,Basic Food Collection,4,166.85,667.40
Edge,8cdbbcb0,2026-01-19T17:47:03.496118Z,mobile,MH,Christinemouth,US,ProGear,clothing,PROD_2331,Mega Clothing Edition,3,20.17,60.51
Edge,8cdbbcb0,2026-01-19T17:47:03.496118Z,mobile,MH,Christinemouth,US,ValueBest,books,PROD_1785,Compact Books Line,1,396.76,396.76
Edge,8cdbbcb0,2026-01-19T17:47:03.496118Z,mobile,MH,Christinemouth,US,TechPro,books,PROD_1903,Compact Books Pack,2,81.45,162.90
Edge,8cdbbcb0,2026-01-19T17:47:03.496118Z,mobile,MH,Christinemouth,US,HomeMax,food,PROD_2266,Pro Food Bundle,5,256.63,1283.15
Edge,8cdbbcb0,2026-01-19T17:47:03.496118Z,mobile,MH,Christinemouth,US,SportFlex,books,PROD_1469,Elite Books Model,1,109.49,109.49
Edge,76c96032,2026-01-19T17:47:03.788126Z,desktop,WI,Port Ryan,US,ProGear,beauty,PROD_1013,Compact Beauty Pack,1,476.4,476.40
Edge,76c96032,2026-01-19T17:47:03.788126Z,desktop,WI,Port Ryan,US,GreenLife,clothing,PROD_2649,Elite Clothing Line,3,148.81,446.43
Edge,76c96032,2026-01-19T17:47:03.788126Z,desktop,WI,Port Ryan,US,ValueBest,food,PROD_2376,Premium Food Line,1,196.83,196.83
Edge,76c96032,2026-01-19T17:47:03.788126Z,desktop,WI,Port Ryan,US,GreenLife,toys,PROD_1555,Pro Toys Set,2,146.72,293.44
Edge,76c96032,2026-01-19T17:47:03.788126Z,desktop,WI,Port Ryan,US,PremiumPlus,toys,PROD_1371,Mega Toys Collection,2,31.49,62.98
Safari,63219e18,2026-01-19T17:47:04.077719Z,tablet,DE,Chaseburgh,US,SmartChoice,books,PROD_2644,Ultimate Books Pack,1,302.51,302.51
Safari,79726452,2026-01-19T17:47:05.061072Z,tablet,OH,Port Aprilfort,US,ProGear,clothing,PROD_2616,Ultra Clothing Pack,5,387.31,1936.55
Safari,79726452,2026-01-19T17:47:05.061072Z,tablet,OH,Port Aprilfort,US,ValueBest,sports,PROD_1567,Mega Sports Pack,1,308.31,308.31
Safari,79726452,2026-01-19T17:47:05.061072Z,tablet,OH,Port Aprilfort,US,PremiumPlus,home,PROD_2227,Mega Home Line,5,250.04,1250.20
Chrome,cd5a6e96,2026-01-19T17:47:05.389177Z,mobile,UT,West Daniel,US,EliteChoice,beauty,PROD_2978,Professional Beauty Model,5,149.08,745.40
Chrome,cd5a6e96,2026-01-19T17:47:05.389177Z,mobile,UT,West Daniel,US,StyleCo,books,PROD_1060,Premium Books Series,2,205.5,411.00
Chrome,cd5a6e96,2026-01-19T17:47:05.389177Z,mobile,UT,West Daniel,US,TechPro,books,PROD_1740,Compact Books Series,1,170.41,170.41
Firefox,79726452,2026-01-19T17:47:05.535368Z,tablet,WY,Lake Cheryl,US,SportFlex,electronics,PROD_1384,Smart Electronics Series,2,421.91,843.82
Firefox,79726452,2026-01-19T17:47:05.535368Z,tablet,WY,Lake Cheryl,US,TechPro,toys,PROD_2904,Essential Toys Set,3,458.98,1376.94
Firefox,79726452,2026-01-19T17:47:05.535368Z,tablet,WY,Lake Cheryl,US,ValueBest,sports,PROD_2889,Modern Sports Edition,5,18.25,91.25
Edge,9dd37a16,2026-01-19T17:47:05.689328Z,tablet,DC,Morganland,US,EliteChoice,food,PROD_2768,Deluxe Food Line,2,410.7,821.40
Edge,9dd37a16,2026-01-19T17:47:05.689328Z,tablet,DC,Morganland,US,ProGear,electronics,PROD_2805,Deluxe Electronics Bundle,2,161.0,322.00
Edge,9dd37a16,2026-01-19T17:47:05.689328Z,tablet,DC,Morganland,US,EliteChoice,food,PROD_1761,Ultra Food Model,1,134.88,134.88
Edge,9dd37a16,2026-01-19T17:47:05.689328Z,tablet,DC,Morganland,US,ValueBest,books,PROD_1082,Advanced Books Collection,5,195.52,977.60
Edge,9dd37a16,2026-01-19T17:47:05.689328Z,tablet,DC,Morganland,US,HomeMax,sports,PROD_2532,Advanced Sports Bundle,2,56.22,112.44
Edge,1a39721c,2026-01-19T17:47:07.341792Z,desktop,AS,East Brendaborough,US,GreenLife,electronics,PROD_1678,Essential Electronics Series,2,329.11,658.22
Edge,1a39721c,2026-01-19T17:47:07.341792Z,desktop,AS,East Brendaborough,US,ValueBest,home,PROD_2150,Classic Home Edition,5,219.24,1096.20
Edge,1a39721c,2026-01-19T17:47:07.341792Z,desktop,AS,East Brendaborough,US,StyleCo,food,PROD_1833,Mega Food Collection,5,408.03,2040.15
Edge,1a39721c,2026-01-19T17:47:07.341792Z,desktop,AS,East Brendaborough,US,PremiumPlus,clothing,PROD_2878,Basic Clothing Series,2,209.39,418.78
Firefox,0e5a4669,2026-01-19T17:47:07.889088Z,mobile,FM,Richardmouth,US,GreenLife,home,PROD_2189,Elite Home Pack,3,43.62,130.86
Firefox,0e5a4669,2026-01-19T17:47:07.889088Z,mobile,FM,Richardmouth,US,SportFlex,food,PROD_1847,Compact Food Bundle,1,47.55,47.55
Firefox,0e5a4669,2026-01-19T17:47:07.889088Z,mobile,FM,Richardmouth,US,EliteChoice,beauty,PROD_2166,Essential Beauty Model,5,401.62,2008.10
Firefox,0e5a4669,2026-01-19T17:47:07.889088Z,mobile,FM,Richardmouth,US,ValueBest,sports,PROD_1471,Ultra Sports Version,1,16.88,16.88
Firefox,0e5a4669,2026-01-19T17:47:07.889088Z,mobile,FM,Richardmouth,US,SportFlex,food,PROD_1559,Premium Food Collection,4,437.11,1748.44
Safari,abe6c30a,2026-01-19T17:47:08.820588Z,mobile,MO,West Julia,US,PremiumPlus,food,PROD_1039,Classic Food Model,1,383.53,383.53
Safari,abe6c30a,2026-01-19T17:47:08.820588Z,mobile,MO,West Julia,US,HomeMax,sports,PROD_2993,Basic Sports Version,5,103.28,516.40
Safari,abe6c30a,2026-01-19T17:47:08.820588Z,mobile,MO,West Julia,US,StyleCo,toys,PROD_1594,Classic Toys Set,3,274.04,822.12
Safari,abe6c30a,2026-01-19T17:47:08.820588Z,mobile,MO,West Julia,US,EliteChoice,clothing,PROD_2852,Pro Clothing Line,3,32.66,97.98
Safari,abe6c30a,2026-01-19T17:47:08.820588Z,mobile,MO,West Julia,US,ValueBest,food,PROD_1786,Essential Food Edition,5,19.11,95.55
Edge,df238b2b,2026-01-19T17:47:10.186544Z,tablet,MA,Garciaberg,US,StyleCo,food,PROD_2537,Deluxe Food Set,4,42.51,170.04
Edge,df238b2b,2026-01-19T17:47:10.186544Z,tablet,MA,Garciaberg,US,EliteChoice,home,PROD_2392,Professional Home Model,5,200.15,1000.75
Edge,df238b2b,2026-01-19T17:47:10.186544Z,tablet,MA,Garciaberg,US,TechPro,food,PROD_2657,Ultra Food Pack,5,437.56,2187.80
Edge,df238b2b,2026-01-19T17:47:10.186544Z,tablet,MA,Garciaberg,US,ValueBest,food,PROD_2305,Deluxe Food Version,3,77.3,231.90
Edge,df238b2b,2026-01-19T17:47:10.186544Z,tablet,MA,Garciaberg,US,SmartChoice,clothing,PROD_1978,Classic Clothing Set,1,298.1,298.10
Chrome,0f5e080a,2026-01-19T17:47:10.585314Z,desktop,DE,Sheltonstad,US,TechPro,clothing,PROD_1714,Professional Clothing Pack,2,213.95,427.90
Chrome,0f5e080a,2026-01-19T17:47:10.585314Z,desktop,DE,Sheltonstad,US,ProGear,home,PROD_1227,Ultimate Home Kit,4,40.54,162.16
Chrome,0f5e080a,2026-01-19T17:47:10.585314Z,desktop,DE,Sheltonstad,US,PremiumPlus,books,PROD_2491,Mega Books Bundle,3,429.02,1287.06
Chrome,0f5e080a,2026-01-19T17:47:10.585314Z,desktop,DE,Sheltonstad,US,TechPro,clothing,PROD_1353,Advanced Clothing Set,5,130.32,651.60
Chrome,0f5e080a,2026-01-19T17:47:10.585314Z,desktop,DE,Sheltonstad,US,TechPro,electronics,PROD_2387,Advanced Electronics Model,1,246.35,246.35
Edge,9f0ca0de,2026-01-19T17:47:10.911254Z,tablet,SC,West Margaretfurt,US,StyleCo,beauty,PROD_1243,Basic Beauty Series,5,51.47,257.35
Edge,9f0ca0de,2026-01-19T17:47:10.911254Z,tablet,SC,West Margaretfurt,US,HomeMax,beauty,PROD_1510,Compact Beauty Kit,1,20.01,20.01
Edge,9f0ca0de,2026-01-19T17:47:10.911254Z,tablet,SC,West Margaretfurt,US,ValueBest,home,PROD_1005,Ultra Home Kit,4,455.05,1820.20
Edge,9f0ca0de,2026-01-19T17:47:10.911254Z,tablet,SC,West Margaretfurt,US,StyleCo,food,PROD_1524,Smart Food Model,5,66.3,331.50
