browser,user_id,t_timestamp,device,state,city,country,category,product_id,product_name,quantity,unit_price,line_revenue
Firefox,01d74256,2026-01-11T03:16:13.392264Z,desktop,KY,Pettybury,LV,beauty,PROD_1054,Environmental Beauty,3,376.29,1128.87
Firefox,01d74256,2026-01-11T03:16:13.392264Z,desktop,KY,Pettybury,LV,clothing,PROD_1185,Popular Clothing,5,247.27,1236.35
Firefox,01d74256,2026-01-11T03:16:13.392264Z,desktop,KY,Pettybury,LV,toys,PROD_1004,Deal Toys,4,425.07,1700.28
Firefox,01d74256,2026-01-11T03:16:13.392264Z,desktop,KY,Pettybury,LV,electronics,PROD_1063,Cup Electronics,4,214.22,856.88
Firefox,01d74256,2026-01-11T03:16:13.392264Z,desktop,KY,Pettybury,LV,home,PROD_1003,Camera Home,5,295.25,1476.25
Safari,47378190,2026-01-11T03:16:13.442084Z,tablet,CT,West Willie,SO,books,PROD_1074,Near Books,1,267.13,267.13
Safari,47378190,2026-01-11T03:16:13.442084Z,tablet,CT,West Willie,SO,home,PROD_1193,Author Home,5,404.02,2020.10
Safari,47378190,2026-01-11T03:16:13.442084Z,tablet,CT,West Willie,SO,home,PROD_1048,Stop Home,2,82.03,164.06
Safari,47378190,2026-01-11T03:16:13.442084Z,tablet,CT,West Willie,SO,electronics,PROD_1014,Mouth Electronics,2,240.19,480.38
Chrome,5715bd6f,2026-01-11T03:16:13.705955Z,tablet,SC,East Derrickville,VN,food,PROD_1159,Success Food,3,393.77,1181.31
Chrome,5715bd6f,2026-01-11T03:16:13.705955Z,tablet,SC,East Derrickville,VN,food,PROD_1027,Final Food,3,375.29,1125.87
Chrome,5715bd6f,2026-01-11T03:16:13.705955Z,tablet,SC,East Derrickville,VN,food,PROD_1061,Picture Food,2,363.79,727.58
Chrome,5715bd6f,2026-01-11T03:16:13.705955Z,tablet,SC,East Derrickville,VN,books,PROD_1080,During Books,2,453.78,907.56
Edge,5715bd6f,2026-01-11T03:16:13.705955Z,tablet,SC,East Derrickville,VN,food,PROD_1159,Success Food,3,393.77,1181.31
Edge,5715bd6f,2026-01-11T03:16:13.705955Z,tablet,SC,East Derrickville,VN,food,PROD_1027,Final Food,3,375.29,1125.87
Edge,5715bd6f,2026-01-11T03:16:13.705955Z,tablet,SC,East Derrickville,VN,food,PROD_1061,Picture Food,2,363.79,727.58
Edge,5715bd6f,2026-01-11T03:16:13.705955Z,tablet,SC,East Derrickville,VN,books,PROD_1080,During Books,2,453.78,907.56
Safari,01d74256,2026-01-11T03:16:14.169429Z,desktop,CA,Lake Beth,LK,books,PROD_1025,Professor Books,3,373.53,1120.59
Safari,01d74256,2026-01-11T03:16:14.169429Z,desktop,CA,Lake Beth,LK,home,PROD_1154,Risk Home,4,269.55,1078.20
Safari,6b65a6a4,2026-01-11T03:16:14.207002Z,mobile,HI,North Joyside,AT,toys,PROD_1155,Happen Toys,4,78.3,313.20
Chrome,bf3c4c06,2026-01-11T03:16:14.314615Z,tablet,PA,Taylorshire,CV,food,PROD_1047,General Food,1,251.22,251.22
Chrome,bf3c4c06,2026-01-11T03:16:14.314615Z,tablet,PA,Taylorshire,CV,home,PROD_1121,Around Home,3,419.23,1257.69
Chrome,bf3c4c06,2026-01-11T03:16:14.314615Z,tablet,PA,Taylorshire,CV,electronics,PROD_1142,Political Electronics,2,490.56,981.12
Chrome,bf3c4c06,2026-01-11T03:16:14.314615Z,tablet,PA,Taylorshire,CV,beauty,PROD_1038,Put Beauty,2,466.93,933.86
Chrome,bf3c4c06,2026-01-11T03:16:14.314615Z,tablet,PA,Taylorshire,CV,sports,PROD_1172,Day Sports,3,32.03,96.09
Edge,47378190,2026-01-11T03:16:14.338425Z,desktop,WV,New Jamesburgh,US,home,PROD_1147,Call Home,3,46.39,139.17
Edge,47378190,2026-01-11T03:16:14.338425Z,desktop,WV,New Jamesburgh,US,food,PROD_1014,Southern Food,1,30.63,30.63
Edge,47378190,2026-01-11T03:16:14.338425Z,desktop,WV,New Jamesburgh,US,electronics,PROD_1128,Factor Electronics,4,20.46,81.84
Edge,47378190,2026-01-11T03:16:14.338425Z,desktop,WV,New Jamesburgh,US,beauty,PROD_1122,Mind Beauty,5,388.81,1944.05
Chrome,47378190,2026-01-11T03:16:14.362363Z,mobile,OR,Port Davidborough,ER,books,PROD_1110,Rock Books,2,226.32,452.64
Chrome,47378190,2026-01-11T03:16:14.362363Z,mobile,OR,Port Davidborough,ER,beauty,PROD_1194,Him Beauty,2,370.03,740.06
Chrome,47378190,2026-01-11T03:16:14.362363Z,mobile,OR,Port Davidborough,ER,food,PROD_1171,Chair Food,2,333.78,667.56
Chrome,47378190,2026-01-11T03:16:14.362363Z,mobile,OR,Port Davidborough,ER,food,PROD_1055,Technology Food,5,46.52,232.60
Firefox,5cec4eb5,2026-01-11T03:16:14.538266Z,desktop,OR,Solomonstad,KH,clothing,PROD_1198,Address Clothing,2,77.53,155.06
Firefox,5cec4eb5,2026-01-11T03:16:14.538266Z,desktop,OR,Solomonstad,KH,home,PROD_1127,Serious Home,3,68.77,206.31
Firefox,5cec4eb5,2026-01-11T03:16:14.538266Z,desktop,OR,Solomonstad,KH,food,PROD_1147,Never Food,2,323.36,646.72
Edge,5cec4eb5,2026-01-11T03:16:14.538266Z,desktop,OR,Solomonstad,KH,clothing,PROD_1198,Address Clothing,2,77.53,155.06
Edge,5cec4eb5,2026-01-11T03:16:14.538266Z,desktop,OR,Solomonstad,KH,home,PROD_1127,Serious Home,3,68.77,206.31
Edge,5cec4eb5,2026-01-11T03:16:14.538266Z,desktop,OR,Solomonstad,KH,food,PROD_1147,Never Food,2,323.36,646.72
Safari,5cec4eb5,2026-01-11T03:16:14.538266Z,desktop,OR,Solomonstad,KH,clothing,PROD_1198,Address Clothing,2,77.53,155.06
Safari,5cec4eb5,2026-01-11T03:16:14.538266Z,desktop,OR,Solomonstad,KH,home,PROD_1127,Serious Home,3,68.77,206.31
Safari,5cec4eb5,2026-01-11T03:16:14.538266Z,desktop,OR,Solomonstad,KH,food,PROD_1147,Never Food,2,323.36,646.72
Edge,a748dbcf,2026-01-11T03:16:14.625658Z,mobile,GU,North James,MC,home,PROD_1135,Look Home,2,442.08,884.16
Chrome,a748dbcf,2026-01-11T03:16:14.625658Z,mobile,GU,North James,MC,home,PROD_1135,Look Home,2,442.08,884.16
Firefox,956269f0,2026-01-11T03:16:14.715801Z,desktop,NH,Evanstown,GW,toys,PROD_1081,Serve Toys,2,288.94,577.88
Firefox,956269f0,2026-01-11T03:16:14.715801Z,desktop,NH,Evanstown,GW,clothing,PROD_1172,Sister Clothing,3,307.81,923.43
Firefox,956269f0,2026-01-11T03:16:14.715801Z,desktop,NH,Evanstown,GW,books,PROD_1052,Until Books,4,437.44,1749.76
Firefox,956269f0,2026-01-11T03:16:14.715801Z,desktop,NH,Evanstown,GW,electronics,PROD_1076,Card Electronics,3,30.1,90.30
Firefox,956269f0,2026-01-11T03:16:14.715801Z,desktop,NH,Evanstown,GW,books,PROD_1095,Nature Books,4,373.13,1492.52
Chrome,885f6e66,2026-01-11T03:16:14.788553Z,desktop,CO,Ashleymouth,SC,toys,PROD_1150,Possible Toys,2,442.79,885.58
Chrome,885f6e66,2026-01-11T03:16:14.788553Z,desktop,CO,Ashleymouth,SC,home,PROD_1014,Gas Home,2,423.01,846.02
Chrome,885f6e66,2026-01-11T03:16:14.788553Z,desktop,CO,Ashleymouth,SC,food,PROD_1178,Course Food,5,217.87,1089.35
Chrome,885f6e66,2026-01-11T03:16:14.788553Z,desktop,CO,Ashleymouth,SC,toys,PROD_1044,Agreement Toys,4,392.4,1569.60
Chrome,885f6e66,2026-01-11T03:16:14.788553Z,desktop,CO,Ashleymouth,SC,beauty,PROD_1146,Sell Beauty,2,160.46,320.92
Edge,885f6e66,2026-01-11T03:16:14.788553Z,tablet,CO,Ashleymouth,SC,toys,PROD_1150,Possible Toys,2,442.79,885.58
Edge,885f6e66,2026-01-11T03:16:14.788553Z,tablet,CO,Ashleymouth,SC,home,PROD_1014,Gas Home,2,423.01,846.02
Edge,885f6e66,2026-01-11T03:16:14.788553Z,tablet,CO,Ashleymouth,SC,food,PROD_1178,Course Food,5,217.87,1089.35
Edge,885f6e66,2026-01-11T03:16:14.788553Z,tablet,CO,Ashleymouth,SC,toys,PROD_1044,Agreement Toys,4,392.4,1569.60
Edge,885f6e66,2026-01-11T03:16:14.788553Z,tablet,CO,Ashleymouth,SC,beauty,PROD_1146,Sell Beauty,2,160.46,320.92
Chrome,885f6e66,2026-01-11T03:16:14.788553Z,desktop,CO,Ashleymouth,SC,toys,PROD_1150,Possible Toys,2,442.79,885.58
Chrome,885f6e66,2026-01-11T03:16:14.788553Z,desktop,CO,Ashleymouth,SC,home,PROD_1014,Gas Home,2,423.01,846.02
Chrome,885f6e66,2026-01-11T03:16:14.788553Z,desktop,CO,Ashleymouth,SC,food,PROD_1178,Course Food,5,217.87,1089.35
Chrome,885f6e66,2026-01-11T03:16:14.788553Z,desktop,CO,Ashleymouth,SC,toys,PROD_1044,Agreement Toys,4,392.4,1569.60
Chrome,885f6e66,2026-01-11T03:16:14.788553Z,desktop,CO,Ashleymouth,SC,beauty,PROD_1146,Sell Beauty,2,160.46,320.92
Firefox,885f6e66,2026-01-11T03:16:14.788553Z,tablet,CO,Ashleymouth,SC,toys,PROD_1150,Possible Toys,2,442.79,885.58
Firefox,885f6e66,2026-01-11T03:16:14.788553Z,tablet,CO,Ashleymouth,SC,home,PROD_1014,Gas Home,2,423.01,846.02
Firefox,885f6e66,2026-01-11T03:16:14.788553Z,tablet,CO,Ashleymouth,SC,food,PROD_1178,Course Food,5,217.87,1089.35
Firefox,885f6e66,2026-01-11T03:16:14.788553Z,tablet,CO,Ashleymouth,SC,toys,PROD_1044,Agreement Toys,4,392.4,1569.60
Firefox,885f6e66,2026-01-11T03:16:14.788553Z,tablet,CO,Ashleymouth,SC,beauty,PROD_1146,Sell Beauty,2,160.46,320.92
Firefox,beb79919,2026-01-11T03:16:14.861168Z,mobile,NH,Halltown,PL,electronics,PROD_1143,Study Electronics,4,423.57,1694.28
Firefox,beb79919,2026-01-11T03:16:14.861168Z,mobile,NH,Halltown,PL,books,PROD_1008,Economic Books,1,368.26,368.26
Firefox,beb79919,2026-01-11T03:16:14.861168Z,mobile,NH,Halltown,PL,electronics,PROD_1039,Yet Electronics,2,459.48,918.96
Firefox,beb79919,2026-01-11T03:16:14.861168Z,mobile,NH,Halltown,PL,clothing,PROD_1012,Baby Clothing,4,130.7,522.80
Edge,10f1bc81,2026-01-11T03:16:14.962638Z,mobile,MO,Bairdborough,SN,toys,PROD_1172,Speech Toys,2,461.86,923.72
Edge,10f1bc81,2026-01-11T03:16:14.962638Z,mobile,MO,Bairdborough,SN,sports,PROD_1195,Year Sports,4,241.57,966.28
Edge,10f1bc81,2026-01-11T03:16:14.962638Z,mobile,MO,Bairdborough,SN,toys,PROD_1192,Save Toys,1,18.18,18.18
Firefox,10f1bc81,2026-01-11T03:16:14.962638Z,desktop,MO,Bairdborough,SN,toys,PROD_1172,Speech Toys,2,461.86,923.72
Firefox,10f1bc81,2026-01-11T03:16:14.962638Z,desktop,MO,Bairdborough,SN,sports,PROD_1195,Year Sports,4,241.57,966.28
Firefox,10f1bc81,2026-01-11T03:16:14.962638Z,desktop,MO,Bairdborough,SN,toys,PROD_1192,Save Toys,1,18.18,18.18
Firefox,080aadfb,2026-01-11T03:16:15.035150Z,mobile,TX,Tinafurt,CR,food,PROD_1147,Team Food,1,350.24,350.24
Firefox,080aadfb,2026-01-11T03:16:15.035150Z,mobile,TX,Tinafurt,CR,food,PROD_1135,General Food,3,342.43,1027.29
Firefox,080aadfb,2026-01-11T03:16:15.035150Z,mobile,TX,Tinafurt,CR,sports,PROD_1109,Future Sports,5,398.65,1993.25
Firefox,080aadfb,2026-01-11T03:16:15.035150Z,mobile,TX,Tinafurt,CR,sports,PROD_1113,Or Sports,5,411.48,2057.40
Firefox,080aadfb,2026-01-11T03:16:15.035150Z,mobile,TX,Tinafurt,CR,food,PROD_1108,Produce Food,3,131.98,395.94
Safari,080aadfb,2026-01-11T03:16:15.035150Z,mobile,TX,Tinafurt,CR,food,PROD_1147,Team Food,1,350.24,350.24
Safari,080aadfb,2026-01-11T03:16:15.035150Z,mobile,TX,Tinafurt,CR,food,PROD_1135,General Food,3,342.43,1027.29
Safari,080aadfb,2026-01-11T03:16:15.035150Z,mobile,TX,Tinafurt,CR,sports,PROD_1109,Future Sports,5,398.65,1993.25
Safari,080aadfb,2026-01-11T03:16:15.035150Z,mobile,TX,Tinafurt,CR,sports,PROD_1113,Or Sports,5,411.48,2057.40
Safari,080aadfb,2026-01-11T03:16:15.035150Z,mobile,TX,Tinafurt,CR,food,PROD_1108,Produce Food,3,131.98,395.94
Firefox,9a1de644,2026-01-11T03:16:15.131937Z,tablet,AL,Robertsonborough,LI,sports,PROD_1190,Green Sports,5,462.44,2312.20
Firefox,9a1de644,2026-01-11T03:16:15.131937Z,tablet,AL,Robertsonborough,LI,home,PROD_1089,Pm Home,1,226.62,226.62
Chrome,9a1de644,2026-01-11T03:16:15.131937Z,mobile,AL,Robertsonborough,LI,sports,PROD_1190,Green Sports,5,462.44,2312.20
Chrome,9a1de644,2026-01-11T03:16:15.131937Z,mobile,AL,Robertsonborough,LI,home,PROD_1089,Pm Home,1,226.62,226.62
Edge,9a1de644,2026-01-11T03:16:15.131937Z,desktop,AL,Robertsonborough,LI,sports,PROD_1190,Green Sports,5,462.44,2312.20
Edge,9a1de644,2026-01-11T03:16:15.131937Z,desktop,AL,Robertsonborough,LI,home,PROD_1089,Pm Home,1,226.62,226.62
Edge,6b65a6a4,2026-01-11T03:16:15.264890Z,mobile,NE,Stokestown,SE,toys,PROD_1065,Must Toys,3,289.48,868.44
Edge,6b65a6a4,2026-01-11T03:16:15.264890Z,mobile,NE,Stokestown,SE,toys,PROD_1044,Sell Toys,1,63.59,63.59
Edge,6b65a6a4,2026-01-11T03:16:15.264890Z,mobile,NE,Stokestown,SE,home,PROD_1151,Clearly Home,5,371.08,1855.40
Edge,6b65a6a4,2026-01-11T03:16:15.264890Z,mobile,NE,Stokestown,SE,sports,PROD_1196,Really Sports,4,342.58,1370.32
Edge,6b65a6a4,2026-01-11T03:16:15.264890Z,mobile,NE,Stokestown,SE,clothing,PROD_1188,Card Clothing,1,423.91,423.91
Edge,6b65a6a4,2026-01-11T03:16:15.264890Z,desktop,NE,Stokestown,SE,toys,PROD_1065,Must Toys,3,289.48,868.44
Edge,6b65a6a4,2026-01-11T03:16:15.264890Z,desktop,NE,Stokestown,SE,toys,PROD_1044,Sell Toys,1,63.59,63.59
Edge,6b65a6a4,2026-01-11T03:16:15.264890Z,desktop,NE,Stokestown,SE,home,PROD_1151,Clearly Home,5,371.08,1855.40
Edge,6b65a6a4,2026-01-11T03:16:15.264890Z,desktop,NE,Stokestown,SE,sports,PROD_1196,Really Sports,4,342.58,1370.32
Edge,6b65a6a4,2026-01-11T03:16:15.264890Z,desktop,NE,Stokestown,SE,clothing,PROD_1188,Card Clothing,1,423.91,423.91
Firefox,6b65a6a4,2026-01-11T03:16:15.264890Z,desktop,NE,Stokestown,SE,toys,PROD_1065,Must Toys,3,289.48,868.44
Firefox,6b65a6a4,2026-01-11T03:16:15.264890Z,desktop,NE,Stokestown,SE,toys,PROD_1044,Sell Toys,1,63.59,63.59
Firefox,6b65a6a4,2026-01-11T03:16:15.264890Z,desktop,NE,Stokestown,SE,home,PROD_1151,Clearly Home,5,371.08,1855.40
Firefox,6b65a6a4,2026-01-11T03:16:15.264890Z,desktop,NE,Stokestown,SE,sports,PROD_1196,Really Sports,4,342.58,1370.32
Firefox,6b65a6a4,2026-01-11T03:16:15.264890Z,desktop,NE,Stokestown,SE,clothing,PROD_1188,Card Clothing,1,423.91,423.91
Safari,f143262f,2026-01-11T03:16:15.318103Z,desktop,UT,Mccarthyville,SC,sports,PROD_1145,Send Sports,1,431.83,431.83
Safari,f143262f,2026-01-11T03:16:15.318103Z,desktop,UT,Mccarthyville,SC,sports,PROD_1036,Care Sports,1,31.31,31.31
Safari,f143262f,2026-01-11T03:16:15.318103Z,desktop,UT,Mccarthyville,SC,toys,PROD_1001,Garden Toys,1,417.06,417.06
Safari,f143262f,2026-01-11T03:16:15.318103Z,desktop,UT,Mccarthyville,SC,food,PROD_1035,Society Food,4,41.09,164.36
Safari,f143262f,2026-01-11T03:16:15.318103Z,desktop,UT,Mccarthyville,SC,electronics,PROD_1094,South Electronics,4,303.56,1214.24
Edge,f143262f,2026-01-11T03:16:15.332137Z,mobile,VT,West Michaelstad,HU,home,PROD_1151,Popular Home,3,368.5,1105.50
Edge,f143262f,2026-01-11T03:16:15.332137Z,mobile,VT,West Michaelstad,HU,food,PROD_1041,Course Food,1,381.93,381.93
Edge,f143262f,2026-01-11T03:16:15.332137Z,mobile,VT,West Michaelstad,HU,clothing,PROD_1036,Current Clothing,4,92.84,371.36
Edge,f143262f,2026-01-11T03:16:15.332137Z,mobile,VT,West Michaelstad,HU,books,PROD_1087,Top Books,4,125.46,501.84
Edge,f143262f,2026-01-11T03:16:15.332137Z,tablet,VT,West Michaelstad,HU,home,PROD_1151,Popular Home,3,368.5,1105.50
Edge,f143262f,2026-01-11T03:16:15.332137Z,tablet,VT,West Michaelstad,HU,food,PROD_1041,Course Food,1,381.93,381.93
Edge,f143262f,2026-01-11T03:16:15.332137Z,tablet,VT,West Michaelstad,HU,clothing,PROD_1036,Current Clothing,4,92.84,371.36
Edge,f143262f,2026-01-11T03:16:15.332137Z,tablet,VT,West Michaelstad,HU,books,PROD_1087,Top Books,4,125.46,501.84
Safari,f143262f,2026-01-11T03:16:15.332137Z,desktop,VT,West Michaelstad,HU,home,PROD_1151,Popular Home,3,368.5,1105.50
Safari,f143262f,2026-01-11T03:16:15.332137Z,desktop,VT,West Michaelstad,HU,food,PROD_1041,Course Food,1,381.93,381.93
Safari,f143262f,2026-01-11T03:16:15.332137Z,desktop,VT,West Michaelstad,HU,clothing,PROD_1036,Current Clothing,4,92.84,371.36
Safari,f143262f,2026-01-11T03:16:15.332137Z,desktop,VT,West Michaelstad,HU,books,PROD_1087,Top Books,4,125.46,501.84
Chrome,e2acf72f,2026-01-11T03:16:15.345730Z,desktop,AZ,East Crystalville,TD,sports,PROD_1196,Front Sports,2,22.12,44.24
Chrome,e2acf72f,2026-01-11T03:16:15.345730Z,desktop,AZ,East Crystalville,TD,beauty,PROD_1098,Want Beauty,5,370.83,1854.15
Chrome,e2acf72f,2026-01-11T03:16:15.345730Z,desktop,AZ,East Crystalville,TD,electronics,PROD_1133,Anyone Electronics,2,431.32,862.64
Chrome,e2acf72f,2026-01-11T03:16:15.345730Z,desktop,AZ,East Crystalville,TD,sports,PROD_1143,Court Sports,4,201.13,804.52
Chrome,e2acf72f,2026-01-11T03:16:15.345730Z,desktop,AZ,East Crystalville,TD,food,PROD_1056,Amount Food,1,224.52,224.52
Safari,ab9099a4,2026-01-11T03:16:15.473803Z,mobile,IN,South Christine,ER,clothing,PROD_1103,Citizen Clothing,4,150.75,603.00
Safari,ab9099a4,2026-01-11T03:16:15.473803Z,mobile,IN,South Christine,ER,toys,PROD_1176,Southern Toys,3,491.82,1475.46
Safari,ab9099a4,2026-01-11T03:16:15.473803Z,mobile,IN,South Christine,ER,toys,PROD_1019,Court Toys,1,160.66,160.66
Chrome,ce177b4e,2026-01-11T03:16:15.614143Z,mobile,ID,Allenfurt,BA,clothing,PROD_1090,Itself Clothing,4,368.24,1472.96
Chrome,ce177b4e,2026-01-11T03:16:15.614143Z,mobile,ID,Allenfurt,BA,books,PROD_1080,Whatever Books,5,275.58,1377.90
Chrome,ce177b4e,2026-01-11T03:16:15.614143Z,mobile,ID,Allenfurt,BA,electronics,PROD_1173,Tend Electronics,5,462.74,2313.70
Chrome,ce177b4e,2026-01-11T03:16:15.614143Z,mobile,ID,Allenfurt,BA,clothing,PROD_1005,Quite Clothing,3,284.64,853.92
Firefox,ce177b4e,2026-01-11T03:16:15.614143Z,mobile,ID,Allenfurt,BA,clothing,PROD_1090,Itself Clothing,4,368.24,1472.96
Firefox,ce177b4e,2026-01-11T03:16:15.614143Z,mobile,ID,Allenfurt,BA,books,PROD_1080,Whatever Books,5,275.58,1377.90
Firefox,ce177b4e,2026-01-11T03:16:15.614143Z,mobile,ID,Allenfurt,BA,electronics,PROD_1173,Tend Electronics,5,462.74,2313.70
Firefox,ce177b4e,2026-01-11T03:16:15.614143Z,mobile,ID,Allenfurt,BA,clothing,PROD_1005,Quite Clothing,3,284.64,853.92
