transaction_id,timestamp,city,total,running_total_spent,purchase_rank_by_price
0346e9c7-ed24-4d16-8f78-75b67897fa28,2026-01-11T16:30:35.608086Z,South Donaldbury,1428.97,1428.97,1
034c8e4e-5afa-40f7-bb26-357acdea5e0a,2026-01-11T16:31:32.662122Z,Peterview,2542.04,2542.04,1
034d42fd-24ca-4bcb-92c4-c2865a0461c9,2026-01-11T16:30:11.672055Z,Donmouth,1820.55,1820.55,1
035208a6-3d4f-4d63-8f53-9efdd44b4485,2026-01-11T16:31:14.425057Z,New Todd,1677.48,1677.48,1
0358c5ef-f129-4b0a-95b1-3695c683776b,2026-01-11T16:31:36.265340Z,East Codyberg,2546.08,2546.08,1
035a48bb-cfed-40e3-bb69-1b629bb62c2c,2026-01-11T16:31:39.950858Z,South Jeremy,2280.16,2280.16,1
036b3a33-30f4-4882-9297-cf64aee09c84,2026-01-11T16:31:36.674504Z,Lake Trevor,1020.3,1020.3,1
036d5de9-45a2-46a9-9a4b-d3571539048c,2026-01-11T16:31:03.367169Z,Calderonbury,1616.05,1616.05,1
037901c7-b3e3-4813-967e-d974cf0fc6d1,2026-01-11T16:31:24.115204Z,Bernardton,143.52,143.52,1
0389b6b3-ef04-446c-a57c-001c086dc0e4,2026-01-11T16:30:58.937267Z,South Richardton,3692.38,3692.38,1
038a325a-0732-4de9-9940-44759b5cc382,2026-01-11T16:30:55.531037Z,Marshallbury,2470.48,2470.48,1
038cd088-b3e4-476e-aee2-8b34fabc6c84,2026-01-11T16:30:55.996851Z,Nicholasstad,1718.58,1718.58,1
038d60da-422a-4b87-932f-545bac99004a,2026-01-11T16:30:25.973144Z,Glennstad,1726.27,1726.27,1
0395bd0e-2582-4b63-ab57-e9b29b659a05,2026-01-11T16:30:59.506115Z,Mcclainshire,346.27,346.27,1
039666d4-c8de-4801-b8b3-5de295b4b5c6,2026-01-11T16:31:01.870440Z,Clarkfort,4566.34,4566.34,1
039cef85-04c6-4e5a-9d77-e2be28cef3e4,2026-01-11T16:31:16.764607Z,Lake Elizabeth,1455.43,1455.43,1
039ed082-bf81-405d-999d-0372deb94256,2026-01-11T16:30:31.518007Z,Tiffanymouth,-2403.33,-2403.33,1
039f2e99-c39d-45af-b5c7-8f799bf67cc8,2026-01-11T16:31:00.621829Z,South Ronaldside,156.6,156.6,1
03a0b69c-8534-43a3-8bb9-07ea42afaede,2026-01-11T16:30:33.225003Z,Rachaelburgh,-1593.53,-1593.53,1
03a3f80f-51e0-4ae2-b0a6-4f2cdc413634,2026-01-11T16:30:32.731406Z,Mcintyreland,1871.88,1871.88,1
03bac96e-3c8f-4a90-9d90-fef2fbf7ad20,2026-01-11T16:30:16.346155Z,Ryanshire,4766.14,4766.14,1
03c40337-60b1-43b9-bb0a-d480fffb6cbf,2026-01-11T16:30:24.633488Z,Lake Tammyside,-281.61,-281.61,1
03c891e0-cc5a-4245-8836-78767f7a21d7,2026-01-11T16:31:06.657263Z,East Melissatown,2641.69,2641.69,1
03c8c32f-ccd9-4ab2-b1fe-6e7c1a983011,2026-01-11T16:30:17.757036Z,North Richard,4011.79,4011.79,1
03cd701a-0e6e-4dcc-9276-aaa381e53ecb,2026-01-11T16:31:19.470105Z,Jonathanport,-3559.45,-3559.45,1
03ced7d1-48a3-45b7-a1bd-31d87d91c9a0,2026-01-11T16:31:04.484445Z,Obrienmouth,779.99,779.99,1
03d2a7ca-3775-43ab-9447-6a01ec67f7b7,2026-01-11T16:30:15.047690Z,Solomonfurt,-1254.71,-1254.71,1
03d484f6-40c1-449d-a4a8-438feb6e5a19,2026-01-11T16:31:11.949750Z,Youngton,-3977.9,-3977.9,1
03f82e4b-8187-4b82-abe8-cac092043f3e,2026-01-11T16:30:37.029470Z,Davidville,5088.49,5088.49,1
03f89c7b-743d-403a-a05c-1fb92e0ef4aa,2026-01-11T16:30:13.268141Z,Lake Brandonstad,4474.48,4474.48,1
03fde24e-9cee-4f74-a3f2-a3db9236948e,2026-01-11T16:30:14.042477Z,South Madisonfurt,682.23,682.23,1
04030ebe-ce21-401c-9d6f-5a801508b722,2026-01-11T16:30:21.623996Z,Sandovalview,857.2,857.2,1
0408e3c4-dbca-4a2b-852c-221e0496a46a,2026-01-11T16:31:12.961810Z,Gonzalezville,6588.03,6588.03,1
04190e9c-d3b7-4554-973b-b4a65809c32f,2026-01-11T16:30:54.113924Z,Juliefort,1299.78,1299.78,1
041aabfd-b894-4e59-a4da-b893e19896da,2026-01-11T16:30:16.690441Z,Rebeccamouth,5176.07,5176.07,1
04315d0b-d02b-418a-aed5-27dfa1003781,2026-01-11T16:30:31.760563Z,Robertborough,621.81,621.81,1
043b348e-51d6-4a8d-a361-54c0eecd9827,2026-01-11T16:30:28.466748Z,Wrightfort,1996.24,1996.24,1
045632c6-d6b1-4cbd-8d1b-83d1b8659ab7,2026-01-11T16:30:37.508227Z,Aarontown,1720.45,1720.45,1
04586b2b-c6d6-47f2-a9b9-64b1c66d6837,2026-01-11T16:31:28.603348Z,Mendezville,1279.64,1279.64,1
045f12ae-5ad8-4291-8a22-adcd93555035,2026-01-11T16:31:02.246309Z,Cervantesland,1066.62,1066.62,1
045f34dd-83d4-429f-96e6-0730da0b0e90,2026-01-11T16:31:09.376776Z,South Alisonville,-1886.39,-1886.39,1
0462473e-52d2-4224-8f58-eaed9e013bc3,2026-01-11T16:30:42.817326Z,Stevenmouth,2535.26,2535.26,1
04698938-116e-4779-af1d-6cb6c24c64cb,2026-01-11T16:30:46.143049Z,New Meagan,3144.05,3144.05,1
0487cafc-72b4-46b3-a472-3d77344c9e9c,2026-01-11T16:31:25.642504Z,Gabrielchester,3241.39,3241.39,1
0492bfe6-07ed-4057-8be1-702a0423e339,2026-01-11T16:30:43.441850Z,Anthonystad,1401.74,1401.74,1
0499bc04-0179-4958-8749-761ca38ac683,2026-01-11T16:30:28.525782Z,Keithmouth,-5084.69,-5084.69,1
049f6b37-d9cf-42f8-8840-0ddca0f35be5,2026-01-11T16:31:31.944479Z,North Katrinaborough,3001.71,3001.71,1
049fd7b7-9b64-45ce-aad8-879585a7ea5e,2026-01-11T16:31:21.540233Z,South Matthewport,6260.12,6260.12,1
049ffb5f-d6a7-4a06-abab-ba12294f513f,2026-01-11T16:30:12.306534Z,South Hannahmouth,-2080.99,-2080.99,1
04a4f00b-da90-429f-977c-17c1ca2da6f8,2026-01-11T16:31:44.016100Z,South Davidton,2288.56,2288.56,1
04b5e7b5-7f98-43a5-b34a-677cd3f4a0c0,2026-01-11T16:31:32.910408Z,Rowebury,1895.84,1895.84,1
04ba1ecd-1d82-4602-8772-6572efeeb4d8,2026-01-11T16:30:55.697749Z,Changshire,564.73,564.73,1
04c1af17-6f56-4150-b6e7-cf3249e87294,2026-01-11T16:30:31.674915Z,Kellyton,2350.17,2350.17,1
04d60100-981c-44c1-926e-3a1357fd38be,2026-01-11T16:31:15.055064Z,Joshuaburgh,-5192.04,-5192.04,1
04dd83bd-5fb0-4df7-b902-452ee2f05684,2026-01-11T16:30:24.586761Z,New Jaime,2915.27,2915.27,1
04e5b579-f917-44c2-b144-1321a59a1511,2026-01-11T16:31:30.747655Z,South Jordan,2265.55,2265.55,1
04e6d80d-8097-4429-b441-172915c29fad,2026-01-11T16:30:43.229160Z,North Justin,1180.48,1180.48,1
04ebb096-7dc2-4278-8fa1-6879908609d4,2026-01-11T16:31:44.158594Z,Derekbury,-396.12,-396.12,1
04f4d9ad-2093-496c-a1ec-a77c68e2a101,2026-01-11T16:30:36.461654Z,South Josemouth,3433.07,3433.07,1
04f72e4d-bcb0-4e4d-8a5a-a4c6fa12441e,2026-01-11T16:31:34.436300Z,Sabrinaport,2855.57,2855.57,1
04fc9990-e271-4228-9c0e-313c07710129,2026-01-11T16:30:50.515425Z,Victoriashire,1831.22,1831.22,1
050706fe-d858-43be-95b8-ed44520f9ae3,2026-01-11T16:30:37.631307Z,Chavezshire,1014.36,1014.36,1
0508aea1-7b97-4972-a297-92c3b284deed,2026-01-11T16:31:31.619266Z,New Natalieshire,432.47,432.47,1
050d4d49-7d01-41c9-b028-fb5cfff4fa15,2026-01-11T16:31:02.723487Z,West Ronald,3867.3,3867.3,1
051095b4-a45c-4131-94d3-eaf48172adf2,2026-01-11T16:31:05.805731Z,South Thomas,-5847.93,-5847.93,1
0514d7c7-409b-4ea0-b2e5-6a32f5bbb4dd,2026-01-11T16:31:18.250000Z,Rangelburgh,1864.81,1864.81,1
05164236-fe6e-4f7f-b6e6-6816f21ff893,2026-01-11T16:31:14.484595Z,Jorgefurt,6179.64,6179.64,1
05204008-b884-4450-ab1f-449cf003b36a,2026-01-11T16:31:37.946195Z,Christineburgh,326.49,326.49,1
05231c22-232d-4160-abc3-78cb689c0fc2,2026-01-11T16:31:01.729111Z,Vargaston,3262.29,3262.29,1
05261c59-faf5-4b30-ba30-14b205665831,2026-01-11T16:30:30.010417Z,Sarafort,1568.74,1568.74,1
053d48dc-e2c8-47f8-9b46-0c5bd42017be,2026-01-11T16:31:20.788595Z,Barneschester,1696.24,1696.24,1
0540d8ce-0e1c-4099-a148-091127c4d336,2026-01-11T16:31:19.952375Z,West Bonnie,2609.32,2609.32,1
0548882a-54ba-4800-83fe-9c476b94152b,2026-01-11T16:31:03.786801Z,New Jennifer,5262.06,5262.06,1
0553584b-322a-4b9d-b55c-410f9b0482f8,2026-01-11T16:31:07.385796Z,West Henry,-1319.88,-1319.88,1
055706f7-e961-4c85-b562-94d98b2cd555,2026-01-11T16:31:39.381313Z,West Phillipfort,-1925.14,-1925.14,1
056d824d-f062-4680-a66a-8733144c3815,2026-01-11T16:30:19.312216Z,Florestown,3713.26,3713.26,1
0573e9aa-fba9-4e7f-ac74-16a621c922da,2026-01-11T16:31:09.846819Z,Jonesfort,3657.75,3657.75,1
05886146-fde4-404a-8e0f-e56a00e5a885,2026-01-11T16:30:44.071919Z,Sanderschester,-357.41,-357.41,1
05894651-3378-45c1-8533-b42a630e9fc8,2026-01-11T16:31:12.617279Z,Baileyland,3772.07,3772.07,1
05a926d6-ea51-4c9c-9fbf-05af2ab05306,2026-01-11T16:30:34.979278Z,Lindashire,2778.5,2778.5,1
05b7deda-10e4-45cc-8882-a1904b9e8939,2026-01-11T16:31:22.561249Z,Lake Tammyton,-1826.61,-1826.61,1
05c674db-6274-4766-a113-1d1bf5b03148,2026-01-11T16:30:33.559689Z,New Richard,4737.66,4737.66,1
05ccd594-0037-48d0-8df3-33464c1f6599,2026-01-11T16:30:51.498020Z,South Stephanietown,1591.57,1591.57,1
05cdc7aa-aac6-4743-b26d-4cd7772833bb,2026-01-11T16:31:23.775070Z,Tiffanytown,3401.59,3401.59,1
05d414e2-a85a-40c1-af30-9449377aaf63,2026-01-11T16:30:46.908464Z,Elizabethmouth,4300.95,4300.95,1
05dd9fe5-3e9c-4c62-8682-2f0b9143612d,2026-01-11T16:31:01.205118Z,Barnesbury,1175.59,1175.59,1
05df312b-d81c-4861-8776-d8df01b3dbae,2026-01-11T16:31:43.354639Z,Matthewsbury,4520.31,4520.31,1
05eb1114-c415-4b82-8e72-4027586ddd40,2026-01-11T16:30:42.080765Z,Maryton,77.93,77.93,1
05f764bd-39f5-42eb-9f8c-45c6fc1ab342,2026-01-11T16:31:28.260849Z,West Jennifer,5518.32,5518.32,1
0606ba17-c888-4716-933b-2869923ec661,2026-01-11T16:31:22.468964Z,Jacksonport,5738.0,5738.0,1
0608ae1b-46ec-489e-ae0a-d6507c729268,2026-01-11T16:31:08.287118Z,Rodgersmouth,3422.54,3422.54,1
060cbc3c-84dc-467f-96e0-12cd3f5333a2,2026-01-11T16:30:54.225046Z,Jasonmouth,5252.06,5252.06,1
060fcfa3-7519-4d91-b625-b2c55aba3b70,2026-01-11T16:31:20.302810Z,Port Jonathanside,2182.8,2182.8,1
061efb6d-fd4e-44d9-b953-74a3ff4fc4e7,2026-01-11T16:31:34.188585Z,West Johnton,3650.24,3650.24,1
0637e9cf-aa71-441b-bea5-6568a1a65da8,2026-01-11T16:30:53.597847Z,Robinside,3198.56,3198.56,1
0649f6ae-8c46-4bb8-9542-e1a8d4f7cbbb,2026-01-11T16:30:53.696750Z,New Sarahburgh,74.28,74.28,1
064d3128-c6f8-49bb-9d60-7df1ff935e35,2026-01-11T16:30:36.817521Z,Hallland,4086.01,4086.01,1
06597d25-8bc4-4adf-a478-53a69f9707c2,2026-01-11T16:30:59.027558Z,Hamiltonhaven,715.94,715.94,1
06598f83-b50b-4ff8-aa65-bae3ddaf2233,2026-01-11T16:30:12.069400Z,Richardton,1971.65,1971.65,1
065d0bf7-c5f8-4b94-9e09-0a890096f6f3,2026-01-11T16:31:41.664583Z,Port Biancaport,-522.83,-522.83,1
065d45a4-e104-43ff-819c-ca9461139708,2026-01-11T16:30:41.998824Z,West Christopherland,321.78,321.78,1
0674d0f7-0003-4c29-b97c-7607fbed851b,2026-01-11T16:31:27.888241Z,East Carlside,2535.15,2535.15,1
0674f1a2-2c4d-408e-823e-d61c5afdcb24,2026-01-11T16:30:47.011757Z,New Josephborough,406.87,406.87,1
067b1c88-9e48-45bd-9cb0-1fcdf2e0a882,2026-01-11T16:30:33.309455Z,Angelicafurt,751.37,751.37,1
0684c20e-724c-4541-9fc5-961b6585065d,2026-01-11T16:31:36.369350Z,New Craigchester,145.97,145.97,1
068f63ee-5b78-4c11-96ea-1f38a1004f29,2026-01-11T16:30:30.819211Z,Clarkville,6815.48,6815.48,1
0696ea5d-0f15-4c9d-85c8-a43144d5fb07,2026-01-11T16:30:25.775865Z,Deannafort,2101.76,2101.76,1
069775b3-425b-473e-b5aa-337dbf3f3b00,2026-01-11T16:30:45.736084Z,Smithtown,4735.25,4735.25,1
069f076f-45fa-47c8-8e00-af933f1445e1,2026-01-11T16:30:33.755825Z,West Stephanieside,5547.23,5547.23,1
06aad083-ba8b-45ee-8a47-7730e3fd3b50,2026-01-11T16:30:58.555762Z,Port Lorishire,4379.0,4379.0,1
06ad0ebd-5a04-41d6-b519-003167638638,2026-01-11T16:31:41.083563Z,Jeffreystad,3013.3,3013.3,1
06c2c49a-2dee-48ef-ad3d-7d862f27f639,2026-01-11T16:31:14.518481Z,West Lisa,1379.75,1379.75,1
06c977c7-d2b9-4f15-8871-fbdd7465e8fa,2026-01-11T16:31:38.342241Z,Lake Danielle,3894.79,3894.79,1
06d686c4-f513-49d5-85d5-02ef8e45bad2,2026-01-11T16:30:33.652532Z,Lake Mary,1276.16,1276.16,1
06dffaf3-0985-46a0-9da2-0e5e0a3bbe6b,2026-01-11T16:31:00.471059Z,West Toddmouth,810.71,810.71,1
06e353df-9697-4eb9-a5c4-839b09ddfa82,2026-01-11T16:31:09.756878Z,South Katherine,3254.32,3254.32,1
06e7165f-2278-4854-ad2c-b08be1e9c802,2026-01-11T16:30:33.859406Z,Shawtown,6188.18,6188.18,1
06e7d333-944b-4371-b222-8efb80a9891e,2026-01-11T16:30:17.602827Z,Port Shaunborough,-3488.16,-3488.16,1
06edb383-101a-42b6-bd13-d68d9d3c5fe9,2026-01-11T16:31:31.431554Z,Brittanyville,5712.84,5712.84,1
06fa7e30-1c3b-4e85-bbd2-6884912b76d3,2026-01-11T16:31:20.647566Z,Laraview,5027.04,5027.04,1
0703fcf6-7562-45ff-8067-7f2a582a5adc,2026-01-11T16:31:45.139938Z,North Jerrymouth,1354.16,1354.16,1
0708a124-25eb-4d27-807e-c7b0fee03f0f,2026-01-11T16:31:01.985655Z,Smithport,4411.86,4411.86,1
07099bf8-6d3f-4e04-9b14-a2aa6a5e52e1,2026-01-11T16:30:16.803592Z,East Laurenside,2130.0,2130.0,1
